,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
2781,08:00 - 09:00,95.92,-0.12,96.04,96.11,95.86,25427.0,N.A.
2782,09:00 - 10:00,95.84,-0.08,95.91,96.01,95.58,24566.0,N.A.
2783,10:00 - 11:00,95.75,-0.09,95.84,95.84,95.58,27379.0,N.A.
2784,11:00 - 12:00,95.74,-0.01,95.75,95.82,95.65,20527.0,N.A.
2785,12:00 - 13:00,96.0,0.26,95.74,96.03,95.68,17272.0,N.A.
2786,13:00 - 14:00,95.78,-0.22,96.0,96.06,95.74,18171.0,N.A.
2787,14:00 - 15:00,95.85,0.07,95.78,95.97,95.71,14931.0,N.A.
2788,15:00 - 16:00,95.97,0.12,95.85,95.98,95.81,13514.0,N.A.
2789,16:00 - 17:00,95.99,0.02,95.97,96.0,95.93,8821.0,N.A.
2790,17:00 - 18:00,95.93,-0.06,95.99,96.01,95.88,7448.0,N.A.
2791,18:00 - 19:00,96.07,0.14,95.93,96.07,95.89,8460.0,N.A.
2792,19:00 - 20:00,95.99,-0.08,96.07,96.18,95.9,13200.0,N.A.
2793,20:00 - 21:00,96.19,0.2,95.99,96.25,95.97,18946.0,N.A.
2794,21:00 - 22:00,96.18,-0.01,96.18,96.37,96.16,18121.0,N.A.
2795,22:00 - 23:00,96.15,-0.03,96.18,96.26,96.03,15153.0,N.A.
2796,23:00 - 00:00,96.14,-0.01,96.15,96.16,96.03,12300.0,N.A.
2798,00:00 - 01:00,96.18,0.04,96.14,96.24,96.11,13683.0,N.A.
2799,01:00 - 02:00,96.13,-0.05,96.18,96.19,96.08,15182.0,N.A.
2800,02:00 - 03:00,96.21,0.08,96.13,96.32,96.1,23176.0,N.A.
2801,03:00 - 04:00,96.23,0.02,96.21,96.39,96.17,29389.0,N.A.
2802,04:00 - 05:00,96.47,0.24,96.23,96.47,96.21,27845.0,N.A.
2803,05:00 - 06:00,96.56,0.09,96.46,96.71,96.38,29737.0,N.A.
2804,06:00 - 07:00,96.54,-0.02,96.56,96.62,96.39,26036.0,N.A.
2805,07:00 - 08:00,96.78,0.24,96.54,96.79,96.51,26686.0,N.A.
2806,08:00 - 09:00,96.71,-0.07,96.78,96.87,96.6,28536.0,N.A.
2807,09:00 - 10:00,96.4,-0.31,96.71,96.74,96.28,28091.0,N.A.
2808,10:00 - 11:00,96.36,-0.04,96.4,96.47,96.16,26534.0,N.A.
2809,11:00 - 12:00,96.38,0.02,96.36,96.45,96.27,20659.0,N.A.
2810,12:00 - 13:00,96.55,0.17,96.38,96.56,96.35,17394.0,N.A.
2811,13:00 - 14:00,96.53,-0.02,96.55,96.57,96.46,16735.0,N.A.
2812,14:00 - 15:00,96.87,0.34,96.53,96.88,96.52,19804.0,N.A.
2813,15:00 - 16:00,96.75,-0.12,96.87,96.97,96.73,17546.0,N.A.
2814,16:00 - 17:00,96.58,-0.17,96.75,96.78,96.57,10459.0,N.A.
2815,17:00 - 18:00,96.69,0.11,96.58,96.72,96.52,6604.0,N.A.
2816,18:00 - 19:00,96.65,-0.04,96.69,96.74,96.6,8780.0,N.A.
2817,19:00 - 20:00,96.64,-0.01,96.65,96.72,96.6,12309.0,N.A.
2818,20:00 - 21:00,96.64,0.0,96.64,96.67,96.57,16931.0,N.A.
2819,21:00 - 22:00,96.75,0.11,96.64,96.84,96.6,16443.0,N.A.
2820,22:00 - 23:00,96.84,0.09,96.75,96.86,96.74,16170.0,N.A.
2821,23:00 - 00:00,96.74,-0.1,96.84,96.9,96.73,17793.0,N.A.
2823,00:00 - 01:00,96.8,0.06,96.74,96.81,96.71,12928.0,N.A.
2824,01:00 - 02:00,96.72,-0.08,96.8,96.81,96.69,14426.0,N.A.
2825,02:00 - 03:00,96.74,0.02,96.72,96.87,96.68,18202.0,N.A.
2826,03:00 - 04:00,96.73,-0.01,96.74,96.82,96.56,22139.0,N.A.
2827,04:00 - 05:00,96.69,-0.04,96.73,96.77,96.61,19288.0,N.A.
2828,05:00 - 06:00,96.81,0.12,96.69,96.84,96.64,15486.0,N.A.
2829,06:00 - 07:00,96.87,0.06,96.81,96.91,96.76,19066.0,N.A.
2830,07:00 - 08:00,96.76,-0.11,96.87,96.88,96.72,16979.0,N.A.
2831,08:00 - 09:00,97.85,1.09,96.76,98.03,96.74,34197.0,N.A.
2832,09:00 - 10:00,97.75,-0.1,97.85,98.2,97.65,39766.0,N.A.
2833,10:00 - 11:00,98.0,0.25,97.75,98.02,97.46,34308.0,N.A.
2834,11:00 - 12:00,98.19,0.19,98.0,98.3,97.86,26324.0,N.A.
2835,12:00 - 13:00,98.23,0.04,98.19,98.33,98.12,13765.0,N.A.
2836,13:00 - 14:00,98.24,0.01,98.23,98.29,98.06,12955.0,N.A.
2837,14:00 - 15:00,98.36,0.12,98.24,98.54,98.23,14507.0,N.A.
2838,15:00 - 16:00,98.85,0.49,98.36,98.89,98.32,11910.0,N.A.
2839,16:00 - 17:00,98.64,-0.21,98.85,98.88,98.6,8059.0,N.A.
2841,15:00 - 16:00,98.74,0.1,98.6,98.76,98.6,40.0,N.A.
2842,16:00 - 17:00,98.59,-0.15,98.74,98.76,98.54,373.0,N.A.
2843,17:00 - 18:00,98.58,-0.01,98.63,98.67,98.52,3613.0,N.A.
2844,18:00 - 19:00,98.79,0.21,98.58,98.79,98.58,7379.0,N.A.
2845,19:00 - 20:00,98.66,-0.13,98.79,98.79,98.44,10569.0,N.A.
2846,20:00 - 21:00,98.61,-0.05,98.66,98.86,98.55,16310.0,N.A.
2847,21:00 - 22:00,98.41,-0.2,98.61,98.63,98.36,16783.0,N.A.
2848,22:00 - 23:00,98.46,0.05,98.41,98.47,98.37,9678.0,N.A.
2849,23:00 - 00:00,98.46,0.0,98.46,98.46,98.39,9539.0,N.A.
2851,00:00 - 01:00,98.33,-0.13,98.46,98.46,98.28,10539.0,N.A.
2852,01:00 - 02:00,98.54,0.21,98.33,98.57,98.32,12157.0,N.A.
2853,02:00 - 03:00,98.58,0.04,98.54,98.58,98.41,17558.0,N.A.
2854,03:00 - 04:00,98.55,-0.03,98.58,98.68,98.45,24627.0,N.A.
2855,04:00 - 05:00,98.32,-0.23,98.55,98.67,98.21,26896.0,N.A.
2856,05:00 - 06:00,98.54,0.22,98.32,98.57,98.27,27255.0,N.A.
2857,06:00 - 07:00,98.56,0.02,98.54,98.67,98.52,23255.0,N.A.
2858,07:00 - 08:00,98.45,-0.11,98.56,98.69,98.41,22503.0,N.A.
2859,08:00 - 09:00,98.32,-0.13,98.45,98.54,98.25,23378.0,N.A.
2860,09:00 - 10:00,98.52,0.2,98.32,98.55,98.32,27820.0,N.A.
2861,10:00 - 11:00,98.65,0.13,98.52,98.73,98.5,27618.0,N.A.
2862,11:00 - 12:00,98.55,-0.1,98.65,98.67,98.45,21986.0,N.A.
2863,12:00 - 13:00,98.4,-0.15,98.55,98.57,98.4,11584.0,N.A.
2864,13:00 - 14:00,98.32,-0.08,98.4,98.46,98.25,13585.0,N.A.
2865,14:00 - 15:00,98.38,0.06,98.32,98.57,98.31,13648.0,N.A.
2866,15:00 - 16:00,98.43,0.05,98.38,98.49,98.36,14972.0,N.A.
2867,16:00 - 17:00,98.49,0.06,98.43,98.56,98.41,8077.0,N.A.
2868,17:00 - 18:00,98.46,-0.03,98.49,98.54,98.43,4535.0,N.A.
2869,18:00 - 19:00,98.47,0.01,98.46,98.52,98.43,8534.0,N.A.
2870,19:00 - 20:00,98.48,0.01,98.47,98.57,98.39,10699.0,N.A.
2871,20:00 - 21:00,98.4,-0.08,98.48,98.55,98.37,16239.0,N.A.
2872,21:00 - 22:00,98.36,-0.04,98.4,98.43,98.33,15609.0,N.A.
2873,22:00 - 23:00,98.28,-0.08,98.36,98.39,98.24,14255.0,N.A.
2874,23:00 - 00:00,98.03,-0.25,98.28,98.3,97.97,17468.0,N.A.
2876,00:00 - 01:00,98.11,0.08,98.03,98.18,97.88,19839.0,N.A.
2877,01:00 - 02:00,98.0,-0.11,98.11,98.15,97.96,15982.0,N.A.
2878,02:00 - 03:00,98.12,0.12,98.0,98.21,97.93,23636.0,N.A.
2879,03:00 - 04:00,98.16,0.04,98.12,98.29,98.01,26857.0,N.A.
2880,04:00 - 05:00,98.13,-0.03,98.16,98.17,97.97,26290.0,N.A.
2881,05:00 - 06:00,98.34,0.21,98.13,98.35,98.1,22500.0,N.A.
2882,06:00 - 07:00,98.36,0.02,98.34,98.43,98.23,23625.0,N.A.
2883,07:00 - 08:00,98.1,-0.26,98.36,98.41,97.9,25757.0,N.A.
2884,08:00 - 09:00,97.75,-0.35,98.1,98.15,97.66,25617.0,N.A.
2885,09:00 - 10:00,97.64,-0.11,97.75,97.82,97.53,27478.0,N.A.
2886,10:00 - 11:00,97.48,-0.16,97.64,97.68,97.38,25915.0,N.A.
2887,11:00 - 12:00,97.61,0.13,97.48,97.66,97.44,21343.0,N.A.
2888,12:00 - 13:00,97.57,-0.04,97.61,97.62,97.44,15015.0,N.A.
2889,13:00 - 14:00,97.64,0.07,97.57,97.73,97.52,16426.0,N.A.
2890,14:00 - 15:00,97.41,-0.23,97.64,97.67,97.25,19209.0,N.A.
2891,15:00 - 16:00,97.38,-0.03,97.41,97.46,97.35,13922.0,N.A.
2892,16:00 - 17:00,97.38,0.0,97.38,97.44,97.36,8231.0,N.A.
2893,17:00 - 18:00,97.4,0.02,97.38,97.42,97.33,4237.0,N.A.
2894,18:00 - 19:00,97.49,0.09,97.4,97.5,97.35,8238.0,N.A.
2895,19:00 - 20:00,97.43,-0.06,97.49,97.49,97.41,8710.0,N.A.
2896,20:00 - 21:00,97.17,-0.26,97.43,97.43,97.15,17828.0,N.A.
2897,21:00 - 22:00,97.39,0.22,97.17,97.4,97.09,18384.0,N.A.
2898,22:00 - 23:00,97.54,0.15,97.39,97.56,97.38,13419.0,N.A.
2899,23:00 - 00:00,97.67,0.13,97.54,97.68,97.51,12258.0,N.A.
2901,00:00 - 01:00,97.57,-0.1,97.67,97.69,97.53,13271.0,N.A.
2902,01:00 - 02:00,97.57,0.0,97.57,97.73,97.51,17157.0,N.A.
2903,02:00 - 03:00,97.67,0.1,97.57,97.73,97.51,21037.0,N.A.
2904,03:00 - 04:00,97.62,-0.05,97.67,97.73,97.55,19692.0,N.A.
2905,04:00 - 05:00,97.72,0.1,97.62,97.73,97.5,19671.0,N.A.
2906,05:00 - 06:00,97.86,0.14,97.72,98.13,97.7,27603.0,N.A.
2907,06:00 - 07:00,98.0,0.14,97.86,98.04,97.85,24980.0,N.A.
2908,07:00 - 08:00,97.98,-0.02,98.0,98.07,97.79,25671.0,N.A.
2909,08:00 - 09:00,98.0,0.02,97.97,98.05,97.84,23780.0,N.A.
2910,09:00 - 10:00,98.03,0.03,98.0,98.09,97.88,29091.0,N.A.
2911,10:00 - 11:00,98.12,0.09,98.03,98.25,98.01,25555.0,N.A.
2912,11:00 - 12:00,98.14,0.02,98.12,98.27,98.1,23201.0,N.A.
2913,12:00 - 13:00,98.21,0.07,98.14,98.22,98.07,13485.0,N.A.
2914,13:00 - 14:00,98.43,0.22,98.21,98.43,98.17,17859.0,N.A.
2915,14:00 - 15:00,98.21,-0.22,98.43,98.44,98.14,17730.0,N.A.
2916,15:00 - 16:00,98.22,0.01,98.21,98.32,98.21,14824.0,N.A.
2917,16:00 - 17:00,98.12,-0.1,98.22,98.29,98.11,7498.0,N.A.
2918,17:00 - 18:00,98.26,0.14,98.12,98.28,98.11,7189.0,N.A.
2919,18:00 - 19:00,98.16,-0.1,98.26,98.28,98.13,9626.0,N.A.
2920,19:00 - 20:00,98.23,0.07,98.16,98.27,98.15,9319.0,N.A.
2921,20:00 - 21:00,98.21,-0.02,98.23,98.3,98.12,15586.0,N.A.
2922,21:00 - 22:00,98.1,-0.11,98.21,98.23,98.01,16008.0,N.A.
2923,22:00 - 23:00,97.94,-0.16,98.1,98.1,97.91,10856.0,N.A.
2924,23:00 - 00:00,97.9,-0.04,97.94,98.01,97.86,10533.0,N.A.
2926,00:00 - 01:00,97.8,-0.1,97.9,97.96,97.73,13217.0,N.A.
2927,01:00 - 02:00,97.97,0.17,97.8,97.98,97.78,12558.0,N.A.
2928,02:00 - 03:00,97.91,-0.06,97.97,98.02,97.81,19100.0,N.A.
2929,03:00 - 04:00,97.84,-0.07,97.91,97.91,97.64,23744.0,N.A.
2930,04:00 - 05:00,97.77,-0.07,97.84,97.95,97.76,19104.0,N.A.
2931,05:00 - 06:00,97.77,0.0,97.77,97.87,97.68,17851.0,N.A.
2932,06:00 - 07:00,98.08,0.31,97.77,98.1,97.76,19282.0,N.A.
2933,07:00 - 08:00,98.24,0.16,98.08,98.29,98.03,19297.0,N.A.
2934,08:00 - 09:00,98.3,0.06,98.24,98.56,98.22,26616.0,N.A.
2935,09:00 - 10:00,98.18,-0.12,98.29,98.29,98.11,23429.0,N.A.
2936,10:00 - 11:00,97.91,-0.27,98.18,98.19,97.83,24420.0,N.A.
2937,11:00 - 12:00,97.84,-0.07,97.91,97.96,97.73,21397.0,N.A.
2938,12:00 - 13:00,97.86,0.02,97.85,97.96,97.78,14327.0,N.A.
2939,13:00 - 14:00,97.58,-0.28,97.86,97.86,97.29,22421.0,N.A.
2940,14:00 - 15:00,97.54,-0.04,97.58,97.6,97.48,16672.0,N.A.
2941,15:00 - 16:00,97.6,0.06,97.54,97.61,97.49,13681.0,N.A.
2942,16:00 - 17:00,97.63,0.03,97.6,97.68,97.57,9222.0,N.A.
2943,17:00 - 18:00,97.74,0.11,97.63,97.74,97.51,6819.0,N.A.
2944,18:00 - 19:00,97.66,-0.08,97.74,97.76,97.64,8607.0,N.A.
2945,19:00 - 20:00,97.55,-0.11,97.66,97.67,97.47,10035.0,N.A.
2946,20:00 - 21:00,97.72,0.17,97.55,97.79,97.52,17196.0,N.A.
2947,21:00 - 22:00,97.77,0.05,97.72,97.81,97.68,15194.0,N.A.
2948,22:00 - 23:00,97.68,-0.09,97.77,97.89,97.67,13102.0,N.A.
2949,23:00 - 00:00,97.76,0.08,97.68,97.82,97.67,11915.0,N.A.
2951,00:00 - 01:00,97.89,0.13,97.76,97.9,97.75,15484.0,N.A.
2952,01:00 - 02:00,97.96,0.07,97.89,97.97,97.84,14448.0,N.A.
2953,02:00 - 03:00,97.97,0.01,97.96,98.13,97.9,20409.0,N.A.
2954,03:00 - 04:00,98.02,0.05,97.97,98.05,97.89,19319.0,N.A.
2955,04:00 - 05:00,98.08,0.06,98.02,98.11,97.94,18445.0,N.A.
2956,05:00 - 06:00,98.21,0.13,98.08,98.29,98.07,21480.0,N.A.
2957,06:00 - 07:00,98.18,-0.03,98.21,98.28,98.17,19468.0,N.A.
2958,07:00 - 08:00,98.26,0.08,98.18,98.32,98.14,23289.0,N.A.
2959,08:00 - 09:00,98.19,-0.07,98.26,98.43,98.08,28915.0,N.A.
2960,09:00 - 10:00,98.21,0.02,98.19,98.24,98.08,26276.0,N.A.
2961,10:00 - 11:00,98.25,0.04,98.21,98.29,98.17,23957.0,N.A.
2962,11:00 - 12:00,98.18,-0.07,98.25,98.32,98.17,20477.0,N.A.
2963,12:00 - 13:00,98.26,0.08,98.18,98.27,98.17,12669.0,N.A.
2964,13:00 - 14:00,98.25,-0.01,98.26,98.3,98.17,11777.0,N.A.
2965,14:00 - 15:00,98.24,-0.01,98.25,98.27,98.18,12993.0,N.A.
2966,15:00 - 16:00,98.38,0.14,98.24,98.41,98.22,13839.0,N.A.
2967,16:00 - 17:00,98.43,0.05,98.38,98.44,98.35,8828.0,N.A.
2969,15:00 - 16:00,98.33,-0.1,98.33,98.38,98.21,395.0,N.A.
2970,16:00 - 17:00,98.41,0.08,98.33,98.49,98.33,1244.0,N.A.
2971,17:00 - 18:00,98.37,-0.04,98.43,98.54,98.31,5253.0,N.A.
2972,18:00 - 19:00,98.43,0.06,98.37,98.56,98.34,9187.0,N.A.
2973,19:00 - 20:00,98.43,0.0,98.43,98.46,98.36,9177.0,N.A.
2974,20:00 - 21:00,98.19,-0.24,98.43,98.46,98.11,17182.0,N.A.
2975,21:00 - 22:00,98.36,0.17,98.19,98.38,98.18,14654.0,N.A.
2976,22:00 - 23:00,98.26,-0.1,98.36,98.36,98.23,9113.0,N.A.
2977,23:00 - 00:00,98.31,0.05,98.26,98.34,98.24,9698.0,N.A.
2979,00:00 - 01:00,98.4,0.09,98.31,98.4,98.28,10278.0,N.A.
2980,01:00 - 02:00,98.5,0.1,98.4,98.51,98.35,13803.0,N.A.
2981,02:00 - 03:00,98.37,-0.13,98.5,98.57,98.29,18907.0,N.A.
2982,03:00 - 04:00,98.25,-0.12,98.37,98.42,98.14,21092.0,N.A.
2983,04:00 - 05:00,98.15,-0.1,98.25,98.36,98.13,19965.0,N.A.
2984,05:00 - 06:00,98.17,0.02,98.15,98.24,98.12,17241.0,N.A.
2985,06:00 - 07:00,98.21,0.04,98.17,98.21,98.07,15073.0,N.A.
2986,07:00 - 08:00,98.26,0.05,98.21,98.35,98.21,14990.0,N.A.
2987,08:00 - 09:00,98.12,-0.14,98.26,98.29,98.12,20886.0,N.A.
2988,09:00 - 10:00,97.94,-0.18,98.12,98.17,97.81,28636.0,N.A.
2989,10:00 - 11:00,97.97,0.03,97.94,98.09,97.83,27232.0,N.A.
2990,11:00 - 12:00,98.05,0.08,97.97,98.08,97.86,25809.0,N.A.
2991,12:00 - 13:00,98.02,-0.03,98.04,98.09,97.98,13945.0,N.A.
2992,13:00 - 14:00,97.75,-0.27,98.02,98.04,97.75,16150.0,N.A.
2993,14:00 - 15:00,97.65,-0.1,97.75,97.75,97.59,16343.0,N.A.
2994,15:00 - 16:00,97.83,0.18,97.65,97.83,97.64,12702.0,N.A.
2995,16:00 - 17:00,97.84,0.01,97.83,97.88,97.81,9706.0,N.A.
2996,17:00 - 18:00,97.83,-0.01,97.84,97.89,97.78,5890.0,N.A.
2997,18:00 - 19:00,97.83,0.0,97.83,97.85,97.72,8309.0,N.A.
2998,19:00 - 20:00,97.63,-0.2,97.83,97.84,97.57,13216.0,N.A.
2999,20:00 - 21:00,97.35,-0.28,97.63,97.71,97.29,22141.0,N.A.
3000,21:00 - 22:00,97.02,-0.33,97.35,97.35,96.7,27298.0,N.A.
3001,22:00 - 23:00,96.82,-0.2,97.02,97.06,96.82,17241.0,N.A.
3002,23:00 - 00:00,96.65,-0.17,96.82,96.85,96.53,16761.0,N.A.
3004,00:00 - 01:00,96.75,0.1,96.65,96.77,96.54,17387.0,N.A.
3005,01:00 - 02:00,96.16,-0.59,96.75,96.75,96.08,24879.0,N.A.
3006,02:00 - 03:00,96.42,0.26,96.16,96.47,96.13,23566.0,N.A.
3007,03:00 - 04:00,96.6,0.18,96.42,96.65,96.38,22888.0,N.A.
3008,04:00 - 05:00,96.45,-0.15,96.6,96.63,96.38,21173.0,N.A.
3009,05:00 - 06:00,96.81,0.36,96.45,96.9,96.44,25207.0,N.A.
3010,06:00 - 07:00,96.78,-0.03,96.81,96.89,96.71,17514.0,N.A.
3011,07:00 - 08:00,97.0,0.22,96.78,97.09,96.76,20217.0,N.A.
3012,08:00 - 09:00,97.11,0.11,97.0,97.27,96.97,26129.0,N.A.
3013,09:00 - 10:00,96.86,-0.25,97.11,97.16,96.77,25646.0,N.A.
3014,10:00 - 11:00,96.67,-0.19,96.86,96.91,96.54,23191.0,N.A.
3015,11:00 - 12:00,96.27,-0.4,96.67,96.7,96.23,21313.0,N.A.
3016,12:00 - 13:00,96.42,0.15,96.27,96.46,96.25,16284.0,N.A.
3017,13:00 - 14:00,96.35,-0.07,96.42,96.5,96.29,14479.0,N.A.
3018,14:00 - 15:00,96.53,0.18,96.35,96.65,96.32,14795.0,N.A.
3019,15:00 - 16:00,96.44,-0.09,96.53,96.6,96.44,12316.0,N.A.
3020,16:00 - 17:00,96.38,-0.06,96.44,96.46,96.36,8685.0,N.A.
3021,17:00 - 18:00,96.4,0.02,96.38,96.42,96.31,5976.0,N.A.
3022,18:00 - 19:00,96.5,0.1,96.4,96.52,96.29,9434.0,N.A.
3023,19:00 - 20:00,96.01,-0.49,96.5,96.52,95.97,16563.0,N.A.
3024,20:00 - 21:00,96.44,0.43,96.01,96.6,96.01,22132.0,N.A.
3025,21:00 - 22:00,96.47,0.03,96.44,96.51,96.33,16616.0,N.A.
3026,22:00 - 23:00,96.44,-0.03,96.47,96.57,96.38,14149.0,N.A.
3027,23:00 - 00:00,96.63,0.19,96.44,96.69,96.38,14116.0,N.A.
3029,00:00 - 01:00,96.63,0.0,96.63,96.71,96.6,15021.0,N.A.
3030,01:00 - 02:00,96.54,-0.09,96.63,96.65,96.52,16244.0,N.A.
3031,02:00 - 03:00,96.63,0.09,96.54,96.78,96.54,20868.0,N.A.
3032,03:00 - 04:00,96.48,-0.15,96.63,96.72,96.36,22903.0,N.A.
3033,04:00 - 05:00,96.3,-0.18,96.48,96.48,96.22,24076.0,N.A.
3034,05:00 - 06:00,96.31,0.01,96.3,96.32,96.11,22085.0,N.A.
3035,06:00 - 07:00,96.37,0.06,96.31,96.52,96.23,21021.0,N.A.
3036,07:00 - 08:00,96.28,-0.09,96.37,96.48,96.22,18633.0,N.A.
3037,08:00 - 09:00,96.11,-0.17,96.28,96.4,95.97,22703.0,N.A.
3038,09:00 - 10:00,95.85,-0.26,96.11,96.13,95.74,27444.0,N.A.
3039,10:00 - 11:00,95.67,-0.18,95.85,96.04,95.66,25862.0,N.A.
3040,11:00 - 12:00,95.66,-0.01,95.67,95.87,95.54,25314.0,N.A.
3041,12:00 - 13:00,95.72,0.06,95.66,95.85,95.66,15507.0,N.A.
3042,13:00 - 14:00,95.82,0.1,95.72,95.82,95.63,14110.0,N.A.
3043,14:00 - 15:00,95.71,-0.11,95.82,95.85,95.62,18605.0,N.A.
3044,15:00 - 16:00,95.64,-0.07,95.71,95.73,95.52,14083.0,N.A.
3045,16:00 - 17:00,95.75,0.11,95.64,95.79,95.57,10022.0,N.A.
3046,17:00 - 18:00,95.68,-0.07,95.74,95.83,95.66,7854.0,N.A.
3047,18:00 - 19:00,95.75,0.07,95.68,95.8,95.64,7888.0,N.A.
3048,19:00 - 20:00,95.94,0.19,95.75,96.0,95.75,13018.0,N.A.
3049,20:00 - 21:00,95.73,-0.21,95.94,95.96,95.68,20310.0,N.A.
3050,21:00 - 22:00,95.7,-0.03,95.73,95.93,95.63,17722.0,N.A.
3051,22:00 - 23:00,95.75,0.05,95.7,95.79,95.66,11986.0,N.A.
3052,23:00 - 00:00,95.78,0.03,95.75,95.91,95.74,14167.0,N.A.
3054,00:00 - 01:00,95.73,-0.05,95.78,95.83,95.72,11626.0,N.A.
3055,01:00 - 02:00,95.88,0.15,95.73,95.89,95.71,14954.0,N.A.
3056,02:00 - 03:00,95.97,0.09,95.88,95.99,95.74,20450.0,N.A.
3057,03:00 - 04:00,95.83,-0.14,95.97,96.09,95.73,23774.0,N.A.
3058,04:00 - 05:00,95.67,-0.16,95.83,95.88,95.63,22572.0,N.A.
3059,05:00 - 06:00,95.79,0.12,95.67,95.8,95.66,19289.0,N.A.
3060,06:00 - 07:00,95.77,-0.02,95.79,95.89,95.74,16436.0,N.A.
3061,07:00 - 08:00,95.94,0.17,95.78,95.98,95.76,18049.0,N.A.
3062,08:00 - 09:00,96.03,0.09,95.94,96.19,95.88,24157.0,N.A.
3063,09:00 - 10:00,96.03,0.0,96.03,96.16,95.73,22392.0,N.A.
3064,10:00 - 11:00,96.29,0.26,96.03,96.35,95.93,26568.0,N.A.
3065,11:00 - 12:00,96.36,0.07,96.29,96.41,96.21,19520.0,N.A.
3066,12:00 - 13:00,96.35,-0.01,96.36,96.4,96.27,12577.0,N.A.
3067,13:00 - 14:00,96.67,0.32,96.35,96.68,96.34,17138.0,N.A.
3068,14:00 - 15:00,96.63,-0.04,96.67,96.68,96.44,15548.0,N.A.
3069,15:00 - 16:00,96.63,0.0,96.63,96.67,96.57,12199.0,N.A.
3070,16:00 - 17:00,96.47,-0.16,96.63,96.64,96.47,8786.0,N.A.
3071,17:00 - 18:00,96.57,0.1,96.47,96.62,96.47,4927.0,N.A.
3072,18:00 - 19:00,96.59,0.02,96.58,96.61,96.49,8106.0,N.A.
3073,19:00 - 20:00,96.7,0.11,96.59,96.7,96.55,10241.0,N.A.
3074,20:00 - 21:00,96.65,-0.05,96.7,96.77,96.63,15764.0,N.A.
3075,21:00 - 22:00,96.58,-0.07,96.65,96.67,96.58,13261.0,N.A.
3076,22:00 - 23:00,96.59,0.01,96.58,96.64,96.54,12427.0,N.A.
3077,23:00 - 00:00,96.58,-0.01,96.59,96.64,96.57,11098.0,N.A.
3079,00:00 - 01:00,96.65,0.07,96.58,96.67,96.55,11172.0,N.A.
3080,01:00 - 02:00,96.63,-0.02,96.65,96.68,96.54,14687.0,N.A.
3081,02:00 - 03:00,96.92,0.29,96.63,96.97,96.6,21096.0,N.A.
3082,03:00 - 04:00,96.83,-0.09,96.92,96.96,96.69,21911.0,N.A.
3083,04:00 - 05:00,97.1,0.27,96.83,97.19,96.77,20723.0,N.A.
3084,05:00 - 06:00,96.99,-0.11,97.1,97.13,96.99,20734.0,N.A.
3085,06:00 - 07:00,96.88,-0.11,96.99,97.04,96.85,18478.0,N.A.
3086,07:00 - 08:00,96.84,-0.04,96.88,96.91,96.76,18451.0,N.A.
3087,08:00 - 09:00,96.73,-0.11,96.84,96.91,96.64,22463.0,N.A.
3088,09:00 - 10:00,96.82,0.09,96.73,96.89,96.69,22460.0,N.A.
3089,10:00 - 11:00,96.72,-0.1,96.82,96.84,96.67,20646.0,N.A.
3090,11:00 - 12:00,96.16,-0.56,96.72,96.74,96.03,24920.0,N.A.
3091,12:00 - 13:00,96.18,0.02,96.16,96.24,96.04,17811.0,N.A.
3092,13:00 - 14:00,96.11,-0.07,96.18,96.19,96.01,13485.0,N.A.
3093,14:00 - 15:00,96.22,0.11,96.11,96.28,96.02,11860.0,N.A.
3094,15:00 - 16:00,96.19,-0.03,96.22,96.26,96.14,8675.0,N.A.
3095,16:00 - 17:00,96.27,0.08,96.19,96.34,96.16,5859.0,N.A.
3097,15:00 - 16:00,96.19,-0.08,96.29,96.35,96.12,547.0,N.A.
3098,16:00 - 17:00,96.18,-0.01,96.19,96.28,96.11,1058.0,N.A.
3099,17:00 - 18:00,96.24,0.06,96.18,96.32,96.13,1683.0,N.A.
3100,18:00 - 19:00,96.15,-0.09,96.24,96.31,96.09,7791.0,N.A.
3101,19:00 - 20:00,96.1,-0.05,96.15,96.16,95.98,9985.0,N.A.
3102,20:00 - 21:00,96.11,0.01,96.1,96.26,96.02,15372.0,N.A.
3103,21:00 - 22:00,95.86,-0.25,96.11,96.14,95.86,15560.0,N.A.
3104,22:00 - 23:00,95.96,0.1,95.86,96.04,95.82,12426.0,N.A.
3105,23:00 - 00:00,95.85,-0.11,95.96,95.98,95.82,10146.0,N.A.
3107,00:00 - 01:00,96.07,0.22,95.85,96.14,95.79,12611.0,N.A.
3108,01:00 - 02:00,96.02,-0.05,96.07,96.13,95.95,12587.0,N.A.
3109,02:00 - 03:00,96.19,0.17,96.02,96.2,95.96,20006.0,N.A.
3110,03:00 - 04:00,96.11,-0.08,96.19,96.27,95.94,21449.0,N.A.
3111,04:00 - 05:00,95.94,-0.17,96.11,96.13,95.8,22281.0,N.A.
3112,05:00 - 06:00,95.97,0.03,95.94,96.04,95.79,22936.0,N.A.
3113,06:00 - 07:00,96.01,0.04,95.97,96.02,95.91,15501.0,N.A.
3114,07:00 - 08:00,96.01,0.0,96.01,96.07,95.96,17897.0,N.A.
3115,08:00 - 09:00,95.89,-0.12,96.01,96.04,95.85,18886.0,N.A.
3116,09:00 - 10:00,95.83,-0.06,95.89,95.92,95.78,22131.0,N.A.
3117,10:00 - 11:00,95.95,0.12,95.83,95.95,95.72,25473.0,N.A.
