,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
3275,13:00 - 14:00,135.38,0.37,135.01,135.49,134.97,25400.0,N.A.
3276,14:00 - 15:00,135.23,-0.15,135.38,135.41,135.21,20308.0,N.A.
3277,15:00 - 16:00,135.19,-0.04,135.23,135.4,135.14,17713.0,N.A.
3278,16:00 - 17:00,135.31,0.12,135.19,135.33,135.16,11920.0,N.A.
3279,17:00 - 18:00,135.23,-0.08,135.3,135.35,135.21,10285.0,N.A.
3280,18:00 - 19:00,135.37,0.14,135.23,135.38,135.19,11773.0,N.A.
3281,19:00 - 20:00,135.57,0.2,135.37,135.74,135.36,20554.0,N.A.
3282,20:00 - 21:00,135.49,-0.08,135.57,135.96,135.46,25631.0,N.A.
3283,21:00 - 22:00,135.51,0.02,135.49,135.67,135.35,23282.0,N.A.
3284,22:00 - 23:00,135.49,-0.02,135.5,135.56,135.31,19595.0,N.A.
3285,23:00 - 00:00,135.31,-0.18,135.49,135.57,135.28,16456.0,N.A.
3287,00:00 - 01:00,135.02,-0.29,135.31,135.34,134.93,21120.0,N.A.
3288,01:00 - 02:00,135.21,0.19,135.02,135.29,134.98,20385.0,N.A.
3289,02:00 - 03:00,134.88,-0.33,135.21,135.46,134.69,35671.0,N.A.
3290,03:00 - 04:00,134.82,-0.06,134.88,135.04,134.44,32390.0,N.A.
3291,04:00 - 05:00,134.55,-0.27,134.82,134.88,134.35,29530.0,N.A.
3292,05:00 - 06:00,135.3,0.75,134.55,135.37,134.53,29791.0,N.A.
3293,06:00 - 07:00,135.54,0.24,135.3,135.56,135.29,25143.0,N.A.
3294,07:00 - 08:00,135.44,-0.1,135.54,135.62,135.32,24632.0,N.A.
3295,08:00 - 09:00,135.6,0.16,135.44,135.7,135.43,30578.0,N.A.
3296,09:00 - 10:00,135.68,0.08,135.6,135.74,135.54,37556.0,N.A.
3297,10:00 - 11:00,135.35,-0.33,135.68,135.68,134.89,42954.0,N.A.
3298,11:00 - 12:00,135.18,-0.17,135.35,135.35,134.89,34467.0,N.A.
3299,12:00 - 13:00,135.32,0.14,135.18,135.41,135.16,25220.0,N.A.
3300,13:00 - 14:00,135.15,-0.17,135.32,135.36,135.08,24133.0,N.A.
3301,14:00 - 15:00,135.31,0.16,135.15,135.37,135.09,23029.0,N.A.
3302,15:00 - 16:00,135.14,-0.17,135.31,135.31,135.13,20817.0,N.A.
3303,16:00 - 17:00,135.21,0.07,135.14,135.22,135.09,14458.0,N.A.
3304,17:00 - 18:00,135.18,-0.03,135.21,135.26,135.17,9997.0,N.A.
3305,18:00 - 19:00,135.22,0.04,135.18,135.24,135.15,11081.0,N.A.
3306,19:00 - 20:00,135.12,-0.1,135.22,135.31,135.1,14877.0,N.A.
3307,20:00 - 21:00,135.34,0.22,135.12,135.38,135.04,22688.0,N.A.
3308,21:00 - 22:00,135.63,0.29,135.35,135.81,135.17,25283.0,N.A.
3309,22:00 - 23:00,135.8,0.17,135.63,135.84,135.62,19529.0,N.A.
3310,23:00 - 00:00,135.82,0.02,135.8,135.97,135.75,19191.0,N.A.
3312,00:00 - 01:00,135.92,0.1,135.82,135.95,135.82,19576.0,N.A.
3313,01:00 - 02:00,135.67,-0.25,135.92,135.96,135.53,24685.0,N.A.
3314,02:00 - 03:00,136.13,0.46,135.67,136.14,135.61,31457.0,N.A.
3315,03:00 - 04:00,136.27,0.14,136.13,136.45,136.05,35816.0,N.A.
3316,04:00 - 05:00,136.26,-0.01,136.27,136.29,136.11,27085.0,N.A.
3317,05:00 - 06:00,136.28,0.02,136.26,136.33,136.05,24445.0,N.A.
3318,06:00 - 07:00,136.26,-0.02,136.28,136.46,136.24,23069.0,N.A.
3319,07:00 - 08:00,136.26,0.0,136.26,136.32,136.11,25260.0,N.A.
3320,08:00 - 09:00,136.68,0.42,136.26,136.68,136.23,37230.0,N.A.
3321,09:00 - 10:00,136.48,-0.2,136.68,136.68,136.34,38138.0,N.A.
3322,10:00 - 11:00,136.6,0.12,136.48,136.89,136.39,38336.0,N.A.
3323,11:00 - 12:00,136.78,0.18,136.6,136.79,136.48,31235.0,N.A.
3324,12:00 - 13:00,136.61,-0.17,136.78,136.83,136.59,28435.0,N.A.
3325,13:00 - 14:00,136.77,0.16,136.61,136.78,136.61,21721.0,N.A.
3326,14:00 - 15:00,136.58,-0.19,136.77,136.8,136.54,21337.0,N.A.
3327,15:00 - 16:00,136.67,0.09,136.58,136.79,136.54,21128.0,N.A.
3328,16:00 - 17:00,136.7,0.03,136.67,136.76,136.66,12777.0,N.A.
3329,17:00 - 18:00,136.64,-0.06,136.69,136.77,136.61,10927.0,N.A.
3330,18:00 - 19:00,136.6,-0.04,136.64,136.68,136.51,15061.0,N.A.
3331,19:00 - 20:00,136.53,-0.07,136.6,136.68,136.41,16968.0,N.A.
3332,20:00 - 21:00,136.43,-0.1,136.53,136.53,136.33,20813.0,N.A.
3333,21:00 - 22:00,136.46,0.03,136.43,136.5,136.26,19207.0,N.A.
3334,22:00 - 23:00,136.42,-0.04,136.46,136.57,136.32,20212.0,N.A.
3335,23:00 - 00:00,136.32,-0.1,136.42,136.46,136.27,16559.0,N.A.
3337,00:00 - 01:00,136.35,0.03,136.32,136.37,136.24,17749.0,N.A.
3338,01:00 - 02:00,136.32,-0.03,136.35,136.48,136.29,20922.0,N.A.
3339,02:00 - 03:00,136.47,0.15,136.32,136.53,136.27,29008.0,N.A.
3340,03:00 - 04:00,136.22,-0.25,136.47,136.47,136.18,33763.0,N.A.
3341,04:00 - 05:00,136.24,0.02,136.22,136.42,136.18,28601.0,N.A.
3342,05:00 - 06:00,136.13,-0.11,136.24,136.37,136.12,28133.0,N.A.
3343,06:00 - 07:00,136.02,-0.11,136.13,136.23,135.96,25992.0,N.A.
3344,07:00 - 08:00,136.04,0.02,136.02,136.13,135.87,26609.0,N.A.
3345,08:00 - 09:00,135.3,-0.74,136.04,136.06,135.14,38825.0,N.A.
3346,09:00 - 10:00,134.9,-0.4,135.3,135.3,134.63,40565.0,N.A.
3347,10:00 - 11:00,134.5,-0.4,134.9,134.96,134.47,38890.0,N.A.
3348,11:00 - 12:00,134.42,-0.08,134.5,134.71,134.14,32899.0,N.A.
3349,12:00 - 13:00,134.57,0.15,134.42,134.58,134.27,24323.0,N.A.
3350,13:00 - 14:00,134.36,-0.21,134.57,134.62,134.26,24834.0,N.A.
3351,14:00 - 15:00,134.38,0.02,134.36,134.44,134.26,18805.0,N.A.
3352,15:00 - 16:00,134.26,-0.12,134.38,134.44,134.22,18864.0,N.A.
3353,16:00 - 17:00,134.34,0.08,134.26,134.34,134.21,13282.0,N.A.
3354,17:00 - 18:00,133.8,-0.54,134.33,134.36,133.6,16855.0,N.A.
3355,18:00 - 19:00,133.96,0.16,133.8,133.96,133.79,13510.0,N.A.
3356,19:00 - 20:00,133.8,-0.16,133.96,134.0,133.64,18571.0,N.A.
3357,20:00 - 21:00,133.79,-0.01,133.8,133.87,133.59,21687.0,N.A.
3358,21:00 - 22:00,134.15,0.36,133.79,134.22,133.74,19562.0,N.A.
3359,22:00 - 23:00,134.24,0.09,134.15,134.34,134.14,19034.0,N.A.
3360,23:00 - 00:00,134.16,-0.08,134.24,134.35,134.15,15896.0,N.A.
3362,00:00 - 01:00,134.34,0.18,134.16,134.34,134.13,16967.0,N.A.
3363,01:00 - 02:00,134.45,0.11,134.34,134.45,134.19,17674.0,N.A.
3364,02:00 - 03:00,134.75,0.3,134.45,134.82,134.4,26835.0,N.A.
3365,03:00 - 04:00,134.44,-0.31,134.75,134.76,134.36,23817.0,N.A.
3366,04:00 - 05:00,134.24,-0.2,134.44,134.45,134.04,27706.0,N.A.
3367,05:00 - 06:00,134.19,-0.05,134.24,134.32,134.16,22046.0,N.A.
3368,06:00 - 07:00,134.26,0.07,134.19,134.29,134.17,23886.0,N.A.
3369,07:00 - 08:00,134.4,0.14,134.26,134.45,134.26,19768.0,N.A.
3370,08:00 - 09:00,134.39,-0.01,134.4,134.46,134.31,17876.0,N.A.
3371,09:00 - 10:00,134.48,0.09,134.39,134.58,134.33,20383.0,N.A.
3372,10:00 - 11:00,134.51,0.03,134.48,134.53,134.38,18434.0,N.A.
3373,11:00 - 12:00,134.23,-0.28,134.51,134.54,134.2,18745.0,N.A.
3374,12:00 - 13:00,134.22,-0.01,134.23,134.3,134.08,15750.0,N.A.
3375,13:00 - 14:00,134.24,0.02,134.22,134.24,134.13,8116.0,N.A.
3376,14:00 - 15:00,134.17,-0.07,134.24,134.33,134.16,6966.0,N.A.
3377,15:00 - 16:00,134.3,0.13,134.17,134.31,134.14,8871.0,N.A.
3378,16:00 - 17:00,134.26,-0.04,134.3,134.31,134.09,7157.0,N.A.
3380,15:00 - 16:00,134.27,0.01,134.2,134.31,134.14,2054.0,N.A.
3381,16:00 - 17:00,134.17,-0.1,134.27,134.34,134.17,2173.0,N.A.
3382,17:00 - 18:00,134.02,-0.15,134.17,134.3,133.96,5508.0,N.A.
3383,18:00 - 19:00,133.92,-0.1,134.02,134.08,133.85,10838.0,N.A.
3384,19:00 - 20:00,133.85,-0.07,133.92,134.0,133.78,13475.0,N.A.
3385,20:00 - 21:00,133.73,-0.12,133.85,133.89,133.65,18745.0,N.A.
3386,21:00 - 22:00,133.32,-0.41,133.73,133.8,133.31,21922.0,N.A.
3387,22:00 - 23:00,133.37,0.05,133.32,133.5,132.96,24878.0,N.A.
3388,23:00 - 00:00,133.32,-0.05,133.37,133.47,133.16,15918.0,N.A.
3390,00:00 - 01:00,133.42,0.1,133.32,133.68,133.31,19561.0,N.A.
3391,01:00 - 02:00,133.43,0.01,133.42,133.75,133.36,20828.0,N.A.
3392,02:00 - 03:00,132.88,-0.55,133.43,133.48,132.77,34479.0,N.A.
3393,03:00 - 04:00,132.65,-0.23,132.88,133.01,132.44,35534.0,N.A.
3394,04:00 - 05:00,132.62,-0.03,132.64,132.76,132.39,29626.0,N.A.
3395,05:00 - 06:00,132.43,-0.19,132.62,132.91,132.38,27181.0,N.A.
3396,06:00 - 07:00,132.23,-0.2,132.43,132.55,132.18,27682.0,N.A.
3397,07:00 - 08:00,132.38,0.15,132.23,132.52,132.18,26090.0,N.A.
3398,08:00 - 09:00,132.55,0.17,132.38,132.63,132.34,28471.0,N.A.
3399,09:00 - 10:00,132.17,-0.38,132.55,132.58,131.8,39861.0,N.A.
3400,10:00 - 11:00,131.95,-0.22,132.16,132.38,131.74,40644.0,N.A.
3401,11:00 - 12:00,132.41,0.46,131.95,132.52,131.91,33083.0,N.A.
3402,12:00 - 13:00,132.53,0.12,132.41,132.6,132.38,24596.0,N.A.
3403,13:00 - 14:00,132.79,0.26,132.54,132.91,132.51,25081.0,N.A.
3404,14:00 - 15:00,132.94,0.15,132.79,132.95,132.76,21124.0,N.A.
3405,15:00 - 16:00,133.27,0.33,132.94,133.29,132.89,22781.0,N.A.
3406,16:00 - 17:00,133.34,0.07,133.28,133.39,133.22,15831.0,N.A.
3407,17:00 - 18:00,133.19,-0.15,133.34,133.39,133.18,9716.0,N.A.
3408,18:00 - 19:00,133.02,-0.17,133.19,133.19,132.85,13667.0,N.A.
3409,19:00 - 20:00,133.24,0.22,133.02,133.35,132.86,15206.0,N.A.
3410,20:00 - 21:00,133.04,-0.2,133.24,133.39,133.01,20500.0,N.A.
3411,21:00 - 22:00,132.98,-0.06,133.04,133.22,132.96,20676.0,N.A.
3412,22:00 - 23:00,133.14,0.16,132.98,133.29,132.97,18273.0,N.A.
3413,23:00 - 00:00,133.31,0.17,133.14,133.35,133.08,16256.0,N.A.
3415,00:00 - 01:00,133.26,-0.05,133.31,133.38,133.12,18778.0,N.A.
3416,01:00 - 02:00,133.04,-0.22,133.26,133.45,133.01,23672.0,N.A.
3417,02:00 - 03:00,132.56,-0.48,133.04,133.18,132.35,33761.0,N.A.
3418,03:00 - 04:00,132.57,0.01,132.56,132.68,132.21,33606.0,N.A.
3419,04:00 - 05:00,132.93,0.36,132.57,132.96,132.18,33144.0,N.A.
3420,05:00 - 06:00,133.18,0.25,132.93,133.18,132.82,29051.0,N.A.
3421,06:00 - 07:00,133.44,0.26,133.18,133.44,133.13,29809.0,N.A.
3422,07:00 - 08:00,133.67,0.23,133.44,133.91,133.43,31394.0,N.A.
3423,08:00 - 09:00,133.51,-0.16,133.67,133.77,133.49,28337.0,N.A.
3424,09:00 - 10:00,132.95,-0.56,133.51,133.55,132.88,37572.0,N.A.
3425,10:00 - 11:00,133.1,0.15,132.95,133.13,132.73,36745.0,N.A.
3426,11:00 - 12:00,132.83,-0.27,133.1,133.17,132.61,34423.0,N.A.
3427,12:00 - 13:00,132.26,-0.57,132.83,132.83,132.05,30384.0,N.A.
3428,13:00 - 14:00,132.41,0.15,132.26,132.55,132.21,25721.0,N.A.
3429,14:00 - 15:00,132.0,-0.41,132.41,132.45,131.98,23037.0,N.A.
3430,15:00 - 16:00,131.9,-0.1,132.0,132.13,131.85,23546.0,N.A.
3431,16:00 - 17:00,132.13,0.23,131.9,132.13,131.83,15994.0,N.A.
3432,17:00 - 18:00,131.9,-0.23,132.13,132.13,131.87,10805.0,N.A.
3433,18:00 - 19:00,131.88,-0.02,131.9,132.02,131.78,14197.0,N.A.
3434,19:00 - 20:00,131.51,-0.37,131.88,131.9,131.4,19847.0,N.A.
3435,20:00 - 21:00,131.49,-0.02,131.51,131.75,131.2,26400.0,N.A.
3436,21:00 - 22:00,131.41,-0.08,131.49,131.59,131.41,21444.0,N.A.
3437,22:00 - 23:00,131.67,0.26,131.41,131.68,131.32,19323.0,N.A.
3438,23:00 - 00:00,131.17,-0.5,131.67,131.7,131.12,21097.0,N.A.
3440,00:00 - 01:00,131.27,0.1,131.17,131.37,130.96,25556.0,N.A.
3441,01:00 - 02:00,131.18,-0.09,131.27,131.32,130.96,25573.0,N.A.
3442,02:00 - 03:00,130.93,-0.25,131.18,131.18,130.42,39113.0,N.A.
3443,03:00 - 04:00,130.94,0.01,130.93,131.38,130.79,33582.0,N.A.
3444,04:00 - 05:00,131.0,0.06,130.94,131.25,130.81,30244.0,N.A.
3445,05:00 - 06:00,131.28,0.28,131.0,131.28,130.97,29612.0,N.A.
3446,06:00 - 07:00,131.19,-0.09,131.28,131.38,131.01,24995.0,N.A.
3447,07:00 - 08:00,131.26,0.07,131.19,131.52,131.17,25227.0,N.A.
3448,08:00 - 09:00,130.85,-0.41,131.26,131.26,130.71,30543.0,N.A.
3449,09:00 - 10:00,131.11,0.26,130.85,131.28,130.85,37380.0,N.A.
3450,10:00 - 11:00,130.8,-0.31,131.11,131.35,130.77,37042.0,N.A.
3451,11:00 - 12:00,128.68,-2.12,130.8,130.8,128.64,44595.0,N.A.
3452,12:00 - 13:00,127.82,-0.86,128.68,128.68,127.02,40646.0,N.A.
3453,13:00 - 14:00,128.43,0.61,127.82,128.74,127.67,34989.0,N.A.
3454,14:00 - 15:00,128.01,-0.42,128.43,128.51,127.84,25582.0,N.A.
3455,15:00 - 16:00,128.6,0.59,128.01,128.9,128.01,24603.0,N.A.
3456,16:00 - 17:00,128.95,0.35,128.6,129.02,128.52,16821.0,N.A.
3457,17:00 - 18:00,128.64,-0.31,128.95,128.96,128.52,13321.0,N.A.
3458,18:00 - 19:00,128.78,0.14,128.64,128.84,128.61,14639.0,N.A.
3459,19:00 - 20:00,128.54,-0.24,128.78,128.81,128.09,20457.0,N.A.
3460,20:00 - 21:00,129.08,0.54,128.54,129.31,128.53,29374.0,N.A.
3461,21:00 - 22:00,129.79,0.71,129.08,129.89,129.01,31456.0,N.A.
3462,22:00 - 23:00,129.65,-0.14,129.79,130.02,129.56,22172.0,N.A.
3463,23:00 - 00:00,129.41,-0.24,129.65,129.85,129.4,19219.0,N.A.
3465,00:00 - 01:00,129.63,0.22,129.41,129.72,129.29,22007.0,N.A.
3466,01:00 - 02:00,129.58,-0.05,129.63,129.78,129.38,26265.0,N.A.
3467,02:00 - 03:00,129.95,0.37,129.58,129.98,129.48,31119.0,N.A.
3468,03:00 - 04:00,130.32,0.37,129.95,130.34,129.71,31590.0,N.A.
3469,04:00 - 05:00,130.21,-0.11,130.32,130.65,130.16,30920.0,N.A.
3470,05:00 - 06:00,130.19,-0.02,130.21,130.32,130.05,26513.0,N.A.
3471,06:00 - 07:00,129.65,-0.54,130.19,130.27,129.53,27416.0,N.A.
3472,07:00 - 08:00,130.12,0.47,129.65,130.17,129.63,29714.0,N.A.
3473,08:00 - 09:00,130.22,0.1,130.12,130.43,129.78,33665.0,N.A.
3474,09:00 - 10:00,129.43,-0.79,130.22,130.27,129.13,37799.0,N.A.
3475,10:00 - 11:00,129.74,0.31,129.43,129.87,129.19,40043.0,N.A.
3476,11:00 - 12:00,130.15,0.41,129.74,130.33,129.36,39481.0,N.A.
3477,12:00 - 13:00,130.77,0.62,130.15,130.83,130.13,31621.0,N.A.
3478,13:00 - 14:00,130.56,-0.21,130.77,130.8,130.46,26001.0,N.A.
3479,14:00 - 15:00,130.57,0.01,130.56,130.88,130.45,23848.0,N.A.
3480,15:00 - 16:00,130.43,-0.14,130.57,130.6,130.26,23134.0,N.A.
3481,16:00 - 17:00,130.36,-0.07,130.43,130.57,130.35,15067.0,N.A.
3482,17:00 - 18:00,130.39,0.03,130.36,130.43,130.35,10398.0,N.A.
3483,18:00 - 19:00,130.52,0.13,130.39,130.61,130.37,14501.0,N.A.
3484,19:00 - 20:00,130.52,0.0,130.52,130.58,130.37,16828.0,N.A.
3485,20:00 - 21:00,130.35,-0.17,130.52,130.55,130.13,23528.0,N.A.
3486,21:00 - 22:00,129.94,-0.41,130.35,130.38,129.82,24295.0,N.A.
3487,22:00 - 23:00,129.78,-0.16,129.94,130.05,129.69,22054.0,N.A.
3488,23:00 - 00:00,129.91,0.13,129.78,129.92,129.71,19116.0,N.A.
3490,00:00 - 01:00,130.05,0.14,129.91,130.17,129.79,20994.0,N.A.
3491,01:00 - 02:00,129.8,-0.25,130.05,130.09,129.77,23534.0,N.A.
3492,02:00 - 03:00,129.17,-0.63,129.8,129.83,129.07,33367.0,N.A.
3493,03:00 - 04:00,129.01,-0.16,129.17,129.29,128.74,36827.0,N.A.
3494,04:00 - 05:00,128.97,-0.04,129.01,129.37,128.83,31602.0,N.A.
3495,05:00 - 06:00,128.68,-0.29,128.97,129.04,128.61,30528.0,N.A.
3496,06:00 - 07:00,128.94,0.26,128.68,128.96,128.57,28146.0,N.A.
3497,07:00 - 08:00,128.55,-0.39,128.94,129.15,128.43,30296.0,N.A.
3498,08:00 - 09:00,128.61,0.06,128.55,128.74,127.82,39791.0,N.A.
3499,09:00 - 10:00,128.68,0.07,128.61,128.99,128.2,40542.0,N.A.
3500,10:00 - 11:00,128.57,-0.11,128.68,128.91,128.37,40873.0,N.A.
3501,11:00 - 12:00,128.59,0.02,128.57,128.64,127.83,40092.0,N.A.
3502,12:00 - 13:00,128.88,0.29,128.59,128.89,128.53,26883.0,N.A.
3503,13:00 - 14:00,128.97,0.09,128.88,129.14,128.74,23960.0,N.A.
3504,14:00 - 15:00,128.78,-0.19,128.97,128.99,128.69,23025.0,N.A.
3505,15:00 - 16:00,128.92,0.14,128.78,128.99,128.74,20012.0,N.A.
3506,16:00 - 17:00,129.0,0.08,128.92,129.07,128.86,11909.0,N.A.
3508,14:00 - 15:00,128.88,-0.12,128.9,128.99,128.88,112.0,N.A.
3509,15:00 - 16:00,128.79,-0.09,128.89,129.0,128.38,390.0,N.A.
3510,16:00 - 17:00,128.98,0.19,128.79,129.07,128.5,1017.0,N.A.
3511,17:00 - 18:00,128.94,-0.04,128.9,129.07,128.84,3044.0,N.A.
3512,18:00 - 19:00,129.07,0.13,128.94,129.07,128.92,10896.0,N.A.
3513,19:00 - 20:00,129.21,0.14,129.07,129.22,129.01,13807.0,N.A.
3514,20:00 - 21:00,129.83,0.62,129.21,129.88,129.21,21117.0,N.A.
3515,21:00 - 22:00,129.4,-0.43,129.83,129.83,129.36,19139.0,N.A.
3516,22:00 - 23:00,128.99,-0.41,129.4,129.47,128.93,20498.0,N.A.
3517,23:00 - 00:00,128.78,-0.21,128.99,129.18,128.75,21567.0,N.A.
3519,00:00 - 01:00,128.74,-0.04,128.78,129.14,128.7,22494.0,N.A.
3520,01:00 - 02:00,128.35,-0.39,128.74,128.76,128.31,26870.0,N.A.
3521,02:00 - 03:00,128.45,0.1,128.35,128.48,128.06,35727.0,N.A.
3522,03:00 - 04:00,128.85,0.4,128.45,128.87,128.26,32563.0,N.A.
3523,04:00 - 05:00,128.67,-0.18,128.85,129.06,128.59,32487.0,N.A.
3524,05:00 - 06:00,128.24,-0.43,128.67,128.84,128.01,33970.0,N.A.
3525,06:00 - 07:00,128.85,0.61,128.24,129.16,128.24,32365.0,N.A.
3526,07:00 - 08:00,128.68,-0.17,128.85,128.9,128.6,27448.0,N.A.
3527,08:00 - 09:00,129.1,0.42,128.69,129.4,128.69,32551.0,N.A.
3528,09:00 - 10:00,128.56,-0.54,129.1,129.17,128.54,36838.0,N.A.
3529,10:00 - 11:00,129.11,0.55,128.55,129.17,128.28,40078.0,N.A.
3530,11:00 - 12:00,129.58,0.47,129.11,129.59,128.92,34076.0,N.A.
3531,12:00 - 13:00,129.28,-0.3,129.58,129.76,129.21,25637.0,N.A.
3532,13:00 - 14:00,129.37,0.09,129.28,129.65,129.26,23735.0,N.A.
3533,14:00 - 15:00,129.77,0.4,129.37,129.89,129.32,22985.0,N.A.
3534,15:00 - 16:00,130.06,0.29,129.77,130.21,129.68,25531.0,N.A.
3535,16:00 - 17:00,129.95,-0.11,130.06,130.11,129.81,16807.0,N.A.
3536,17:00 - 18:00,130.12,0.17,129.95,130.13,129.87,12024.0,N.A.
3537,18:00 - 19:00,130.13,0.01,130.12,130.36,130.11,14899.0,N.A.
3538,19:00 - 20:00,130.37,0.24,130.13,130.43,130.01,21913.0,N.A.
3539,20:00 - 21:00,130.04,-0.33,130.37,130.39,130.04,24598.0,N.A.
3540,21:00 - 22:00,130.01,-0.03,130.04,130.06,129.67,23053.0,N.A.
3541,22:00 - 23:00,129.79,-0.22,130.01,130.01,129.7,20354.0,N.A.
3542,23:00 - 00:00,130.15,0.36,129.79,130.16,129.78,17577.0,N.A.
3544,00:00 - 01:00,130.29,0.14,130.15,130.33,130.02,20127.0,N.A.
3545,01:00 - 02:00,130.48,0.19,130.29,130.49,130.21,24453.0,N.A.
3546,02:00 - 03:00,129.96,-0.52,130.48,130.68,129.95,34811.0,N.A.
3547,03:00 - 04:00,130.19,0.23,129.96,130.24,129.81,32648.0,N.A.
3548,04:00 - 05:00,130.3,0.11,130.19,130.57,130.18,32698.0,N.A.
3549,05:00 - 06:00,130.15,-0.15,130.3,130.38,129.91,30557.0,N.A.
3550,06:00 - 07:00,130.18,0.03,130.15,130.32,130.11,25500.0,N.A.
3551,07:00 - 08:00,130.51,0.33,130.18,130.76,130.06,27932.0,N.A.
3552,08:00 - 09:00,129.92,-0.59,130.51,130.59,129.88,41528.0,N.A.
3553,09:00 - 10:00,129.96,0.04,129.92,130.44,129.61,43908.0,N.A.
3554,10:00 - 11:00,129.68,-0.28,129.96,130.24,129.36,44161.0,N.A.
3555,11:00 - 12:00,130.18,0.5,129.68,130.37,129.65,35217.0,N.A.
3556,12:00 - 13:00,129.98,-0.2,130.18,130.35,129.84,26356.0,N.A.
3557,13:00 - 14:00,129.8,-0.18,129.98,130.16,129.73,25553.0,N.A.
3558,14:00 - 15:00,130.01,0.21,129.8,130.02,129.58,24815.0,N.A.
3559,15:00 - 16:00,130.14,0.13,130.01,130.28,129.88,23833.0,N.A.
3560,16:00 - 17:00,130.62,0.48,130.14,130.94,130.11,21553.0,N.A.
3561,17:00 - 18:00,130.83,0.21,130.62,130.83,130.55,14572.0,N.A.
3562,18:00 - 19:00,130.55,-0.28,130.83,130.84,130.47,15332.0,N.A.
3563,19:00 - 20:00,130.92,0.37,130.55,130.94,130.48,16101.0,N.A.
3564,20:00 - 21:00,130.88,-0.04,130.92,130.96,130.7,22626.0,N.A.
3565,21:00 - 22:00,130.88,0.0,130.88,130.91,130.6,21291.0,N.A.
3566,22:00 - 23:00,130.74,-0.14,130.88,130.88,130.68,17914.0,N.A.
3567,23:00 - 00:00,130.84,0.1,130.74,130.93,130.69,15698.0,N.A.
3569,00:00 - 01:00,130.87,0.03,130.84,130.9,130.76,17608.0,N.A.
3570,01:00 - 02:00,130.99,0.12,130.87,131.0,130.71,21792.0,N.A.
3571,02:00 - 03:00,131.24,0.25,130.99,131.4,130.98,40829.0,N.A.
3572,03:00 - 04:00,131.33,0.09,131.24,131.34,131.12,30568.0,N.A.
3573,04:00 - 05:00,131.6,0.27,131.33,131.68,131.3,32801.0,N.A.
3574,05:00 - 06:00,131.58,-0.02,131.6,131.68,131.4,26471.0,N.A.
3575,06:00 - 07:00,131.66,0.08,131.58,131.75,131.39,26468.0,N.A.
3576,07:00 - 08:00,131.57,-0.09,131.66,131.68,131.46,28750.0,N.A.
3577,08:00 - 09:00,131.7,0.13,131.57,131.96,131.51,34877.0,N.A.
3578,09:00 - 10:00,131.84,0.14,131.7,131.93,131.59,35288.0,N.A.
3579,10:00 - 11:00,132.22,0.38,131.84,132.58,131.79,42608.0,N.A.
3580,11:00 - 12:00,132.81,0.59,132.22,132.89,132.22,37275.0,N.A.
3581,12:00 - 13:00,132.93,0.12,132.8,133.1,132.69,27818.0,N.A.
3582,13:00 - 14:00,133.29,0.36,132.93,133.37,132.82,24529.0,N.A.
3583,14:00 - 15:00,133.37,0.08,133.29,133.4,133.0,28982.0,N.A.
3584,15:00 - 16:00,133.11,-0.26,133.36,133.38,133.09,23638.0,N.A.
3585,16:00 - 17:00,132.95,-0.16,133.11,133.11,132.9,15470.0,N.A.
3586,17:00 - 18:00,132.9,-0.05,132.95,133.16,132.89,11921.0,N.A.
3587,18:00 - 19:00,132.84,-0.06,132.9,132.93,132.61,16272.0,N.A.
3588,19:00 - 20:00,132.92,0.08,132.84,132.96,132.53,18536.0,N.A.
3589,20:00 - 21:00,132.8,-0.12,132.91,133.07,132.72,22563.0,N.A.
3590,21:00 - 22:00,132.71,-0.09,132.8,132.8,132.52,22662.0,N.A.
3591,22:00 - 23:00,132.44,-0.27,132.71,132.72,132.26,22540.0,N.A.
3592,23:00 - 00:00,132.38,-0.06,132.44,132.61,132.26,19375.0,N.A.
3594,00:00 - 01:00,132.13,-0.25,132.38,132.38,132.07,22465.0,N.A.
3595,01:00 - 02:00,132.14,0.01,132.13,132.24,131.99,24995.0,N.A.
3596,02:00 - 03:00,132.09,-0.05,132.15,132.46,131.98,30974.0,N.A.
3597,03:00 - 04:00,132.12,0.03,132.08,132.29,131.85,34734.0,N.A.
3598,04:00 - 05:00,131.9,-0.22,132.12,132.14,131.64,32070.0,N.A.
3599,05:00 - 06:00,132.02,0.12,131.9,132.06,131.71,26573.0,N.A.
3600,06:00 - 07:00,132.5,0.48,132.02,132.94,131.87,33850.0,N.A.
3601,07:00 - 08:00,132.43,-0.07,132.5,132.85,132.37,30988.0,N.A.
3602,08:00 - 09:00,132.52,0.09,132.43,133.21,132.4,35889.0,N.A.
3603,09:00 - 10:00,132.35,-0.17,132.52,132.59,131.81,40774.0,N.A.
3604,10:00 - 11:00,132.14,-0.21,132.34,132.34,131.61,42112.0,N.A.
3605,11:00 - 12:00,132.1,-0.04,132.14,132.28,131.85,32492.0,N.A.
3606,12:00 - 13:00,132.16,0.06,132.1,132.29,132.04,24152.0,N.A.
3607,13:00 - 14:00,132.3,0.14,132.16,132.31,131.99,21941.0,N.A.
3608,14:00 - 15:00,132.61,0.31,132.3,132.66,132.24,24621.0,N.A.
3609,15:00 - 16:00,132.62,0.01,132.61,132.69,132.38,20966.0,N.A.
3610,16:00 - 17:00,132.89,0.27,132.62,132.96,132.53,16398.0,N.A.
