,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
3829,15:00 - 16:00,123.26,0.03,123.23,123.3,123.19,43839.0,N.A.
3830,16:00 - 17:00,123.25,-0.01,123.26,123.31,123.23,37254.0,N.A.
3831,17:00 - 18:00,123.24,-0.01,123.25,123.28,123.23,40789.0,N.A.
3832,18:00 - 19:00,123.26,0.02,123.24,123.27,123.23,41100.0,N.A.
3833,19:00 - 20:00,123.27,0.01,123.26,123.31,123.25,37135.0,N.A.
3834,20:00 - 21:00,123.11,-0.16,123.27,123.3,123.11,51509.0,N.A.
3835,21:00 - 22:00,123.11,0.0,123.11,123.23,123.08,55060.0,N.A.
3836,22:00 - 23:00,123.46,0.35,123.11,123.49,123.1,57063.0,N.A.
3837,23:00 - 00:00,123.51,0.05,123.46,123.53,123.41,52299.0,N.A.
3839,00:00 - 01:00,123.51,0.0,123.51,123.6,123.49,46712.0,N.A.
3840,01:00 - 02:00,123.58,0.07,123.51,123.6,123.49,53856.0,N.A.
3841,02:00 - 03:00,123.57,-0.01,123.58,123.59,123.47,54779.0,N.A.
3842,03:00 - 04:00,123.65,0.08,123.57,123.7,123.56,77455.0,N.A.
3843,04:00 - 05:00,123.72,0.07,123.65,123.73,123.54,73535.0,N.A.
3844,05:00 - 06:00,123.72,0.0,123.72,123.74,123.66,63107.0,N.A.
3845,06:00 - 07:00,123.78,0.06,123.72,123.79,123.7,55172.0,N.A.
3846,07:00 - 08:00,123.76,-0.02,123.78,123.78,123.72,51829.0,N.A.
3847,08:00 - 09:00,123.74,-0.02,123.76,123.79,123.73,60146.0,N.A.
3848,09:00 - 10:00,123.6,-0.14,123.74,123.75,123.59,62689.0,N.A.
3849,10:00 - 11:00,123.61,0.01,123.59,123.67,123.52,81882.0,N.A.
3850,11:00 - 12:00,123.52,-0.09,123.61,123.61,123.51,62732.0,N.A.
3851,12:00 - 13:00,123.6,0.08,123.52,123.62,123.51,46790.0,N.A.
3852,13:00 - 14:00,123.57,-0.03,123.6,123.62,123.54,43103.0,N.A.
3853,14:00 - 15:00,123.63,0.06,123.57,123.63,123.56,39536.0,N.A.
3854,15:00 - 16:00,123.56,-0.07,123.63,123.64,123.55,39935.0,N.A.
3855,16:00 - 17:00,123.56,0.0,123.56,123.58,123.54,40949.0,N.A.
3856,17:00 - 18:00,123.6,0.04,123.56,123.61,123.54,38514.0,N.A.
3857,18:00 - 19:00,123.6,0.0,123.6,123.61,123.57,40601.0,N.A.
3858,19:00 - 20:00,123.58,-0.02,123.6,123.64,123.56,40869.0,N.A.
3859,20:00 - 21:00,123.53,-0.05,123.58,123.62,123.53,52955.0,N.A.
3860,21:00 - 22:00,123.39,-0.14,123.53,123.55,123.38,50897.0,N.A.
3861,22:00 - 23:00,123.37,-0.02,123.39,123.43,123.35,46351.0,N.A.
3862,23:00 - 00:00,123.42,0.05,123.37,123.45,123.33,40215.0,N.A.
3864,00:00 - 01:00,123.47,0.05,123.42,123.5,123.41,40246.0,N.A.
3865,01:00 - 02:00,123.43,-0.04,123.47,123.47,123.41,44154.0,N.A.
3866,02:00 - 03:00,123.64,0.21,123.43,123.67,123.43,51932.0,N.A.
3867,03:00 - 04:00,123.67,0.03,123.64,123.74,123.58,62499.0,N.A.
3868,04:00 - 05:00,123.62,-0.05,123.67,123.71,123.59,59453.0,N.A.
3869,05:00 - 06:00,123.58,-0.04,123.62,123.63,123.57,48639.0,N.A.
3870,06:00 - 07:00,123.63,0.05,123.58,123.64,123.54,46576.0,N.A.
3871,07:00 - 08:00,123.71,0.08,123.63,123.72,123.62,51290.0,N.A.
3872,08:00 - 09:00,123.65,-0.06,123.71,123.76,123.6,55645.0,N.A.
3873,09:00 - 10:00,123.64,-0.01,123.65,123.73,123.57,66296.0,N.A.
3874,10:00 - 11:00,123.79,0.15,123.64,123.83,123.63,65935.0,N.A.
3875,11:00 - 12:00,123.87,0.08,123.79,123.91,123.79,62536.0,N.A.
3876,12:00 - 13:00,123.81,-0.06,123.87,123.93,123.8,45660.0,N.A.
3877,13:00 - 14:00,123.73,-0.08,123.81,123.84,123.73,48177.0,N.A.
3878,14:00 - 15:00,123.85,0.12,123.73,124.0,123.55,123046.0,N.A.
3879,15:00 - 16:00,123.96,0.11,123.85,124.02,123.85,63826.0,N.A.
3880,16:00 - 17:00,123.94,-0.02,123.96,124.0,123.9,44368.0,N.A.
3881,17:00 - 18:00,123.98,0.04,123.94,123.99,123.92,32911.0,N.A.
3882,18:00 - 19:00,123.92,-0.06,123.97,123.98,123.92,41838.0,N.A.
3883,19:00 - 20:00,123.95,0.03,123.92,123.96,123.88,38470.0,N.A.
3884,20:00 - 21:00,124.05,0.1,123.95,124.11,123.95,53334.0,N.A.
3885,21:00 - 22:00,124.18,0.13,124.05,124.19,124.04,53633.0,N.A.
3886,22:00 - 23:00,124.13,-0.05,124.18,124.19,124.12,43595.0,N.A.
3887,23:00 - 00:00,124.15,0.02,124.13,124.17,124.09,42140.0,N.A.
3889,00:00 - 01:00,124.1,-0.05,124.15,124.17,124.09,40948.0,N.A.
3890,01:00 - 02:00,124.12,0.02,124.1,124.12,124.05,41804.0,N.A.
3891,02:00 - 03:00,124.16,0.04,124.12,124.25,124.11,60875.0,N.A.
3892,03:00 - 04:00,124.15,-0.01,124.16,124.25,124.14,63159.0,N.A.
3893,04:00 - 05:00,124.19,0.04,124.15,124.21,124.12,59603.0,N.A.
3894,05:00 - 06:00,124.28,0.09,124.19,124.29,124.15,61176.0,N.A.
3895,06:00 - 07:00,124.34,0.06,124.28,124.37,124.26,57031.0,N.A.
3896,07:00 - 08:00,124.38,0.04,124.34,124.38,124.33,53256.0,N.A.
3897,08:00 - 09:00,124.35,-0.03,124.38,124.54,124.23,91043.0,N.A.
3898,09:00 - 10:00,124.33,-0.02,124.35,124.58,124.3,91560.0,N.A.
3899,10:00 - 11:00,124.33,0.0,124.33,124.49,124.28,84423.0,N.A.
3900,11:00 - 12:00,124.39,0.06,124.33,124.44,124.3,70712.0,N.A.
3901,12:00 - 13:00,124.34,-0.05,124.39,124.43,124.34,52566.0,N.A.
3902,13:00 - 14:00,124.27,-0.07,124.35,124.39,124.24,47012.0,N.A.
3903,14:00 - 15:00,124.25,-0.02,124.27,124.33,124.24,46620.0,N.A.
3904,15:00 - 16:00,124.11,-0.14,124.24,124.25,124.09,44204.0,N.A.
3905,16:00 - 17:00,124.14,0.03,124.11,124.16,124.1,39336.0,N.A.
3906,17:00 - 18:00,124.2,0.06,124.14,124.21,124.14,44362.0,N.A.
3907,18:00 - 19:00,124.19,-0.01,124.2,124.28,124.12,53015.0,N.A.
3908,19:00 - 20:00,124.08,-0.11,124.19,124.19,124.0,45256.0,N.A.
3909,20:00 - 21:00,124.04,-0.04,124.08,124.09,123.93,60749.0,N.A.
3910,21:00 - 22:00,124.05,0.01,124.04,124.07,123.99,48038.0,N.A.
3911,22:00 - 23:00,124.0,-0.05,124.05,124.06,123.96,46139.0,N.A.
3912,23:00 - 00:00,123.92,-0.08,124.0,124.01,123.92,40913.0,N.A.
3914,00:00 - 01:00,123.97,0.05,123.92,123.98,123.91,39858.0,N.A.
3915,01:00 - 02:00,124.06,0.09,123.97,124.06,123.95,43262.0,N.A.
3916,02:00 - 03:00,124.2,0.14,124.06,124.2,124.03,63471.0,N.A.
3917,03:00 - 04:00,124.22,0.02,124.2,124.3,124.17,70443.0,N.A.
3918,04:00 - 05:00,124.23,0.01,124.22,124.28,124.2,63274.0,N.A.
3919,05:00 - 06:00,124.24,0.01,124.23,124.3,124.21,65666.0,N.A.
3920,06:00 - 07:00,124.25,0.01,124.24,124.28,124.2,53500.0,N.A.
3921,07:00 - 08:00,124.35,0.1,124.25,124.37,124.25,54398.0,N.A.
3922,08:00 - 09:00,123.82,-0.53,124.35,124.38,123.72,102293.0,N.A.
3923,09:00 - 10:00,123.59,-0.23,123.82,123.82,123.52,103728.0,N.A.
3924,10:00 - 11:00,123.89,0.3,123.59,123.91,123.56,89618.0,N.A.
3925,11:00 - 12:00,123.94,0.05,123.89,123.96,123.86,80435.0,N.A.
3926,12:00 - 13:00,123.98,0.04,123.94,124.01,123.85,56098.0,N.A.
3927,13:00 - 14:00,123.83,-0.15,123.98,123.98,123.83,42953.0,N.A.
3928,14:00 - 15:00,124.0,0.17,123.83,124.03,123.83,51730.0,N.A.
3929,15:00 - 16:00,123.93,-0.07,124.0,124.0,123.86,51021.0,N.A.
3930,16:00 - 17:00,123.89,-0.04,123.93,123.97,123.85,49684.0,N.A.
3932,15:00 - 16:00,123.94,0.05,124.03,124.03,123.91,5079.0,N.A.
3933,16:00 - 17:00,123.9,-0.04,123.94,123.97,123.87,6610.0,N.A.
3934,17:00 - 18:00,123.92,0.02,123.9,123.93,123.87,18819.0,N.A.
3935,18:00 - 19:00,123.94,0.02,123.92,123.99,123.91,34552.0,N.A.
3936,19:00 - 20:00,124.05,0.11,123.94,124.07,123.93,33647.0,N.A.
3937,20:00 - 21:00,124.03,-0.02,124.05,124.12,124.0,52252.0,N.A.
3938,21:00 - 22:00,123.97,-0.06,124.03,124.03,123.93,51684.0,N.A.
3939,22:00 - 23:00,124.01,0.04,123.97,124.04,123.96,46402.0,N.A.
3940,23:00 - 00:00,123.99,-0.02,124.01,124.03,123.96,42834.0,N.A.
3942,00:00 - 01:00,124.02,0.03,123.99,124.05,123.98,41655.0,N.A.
3943,01:00 - 02:00,124.06,0.04,124.02,124.08,124.01,44957.0,N.A.
3944,02:00 - 03:00,124.02,-0.04,124.06,124.09,123.98,50705.0,N.A.
3945,03:00 - 04:00,124.18,0.16,124.02,124.19,124.02,66172.0,N.A.
3946,04:00 - 05:00,124.17,-0.01,124.18,124.2,124.12,61386.0,N.A.
3947,05:00 - 06:00,124.15,-0.02,124.17,124.2,124.1,60480.0,N.A.
3948,06:00 - 07:00,124.22,0.07,124.15,124.23,124.15,54794.0,N.A.
3949,07:00 - 08:00,124.27,0.05,124.22,124.27,124.18,52605.0,N.A.
3950,08:00 - 09:00,124.2,-0.07,124.27,124.27,124.17,72599.0,N.A.
3951,09:00 - 10:00,124.03,-0.17,124.2,124.23,124.0,83334.0,N.A.
3952,10:00 - 11:00,123.95,-0.08,124.03,124.06,123.92,94495.0,N.A.
3953,11:00 - 12:00,123.98,0.03,123.95,124.04,123.93,63364.0,N.A.
3954,12:00 - 13:00,123.87,-0.11,123.98,123.98,123.86,51790.0,N.A.
3955,13:00 - 14:00,123.92,0.05,123.87,123.93,123.86,48548.0,N.A.
3956,14:00 - 15:00,123.96,0.04,123.92,123.96,123.88,44601.0,N.A.
3957,15:00 - 16:00,123.97,0.01,123.96,124.01,123.94,44591.0,N.A.
3958,16:00 - 17:00,124.03,0.06,123.97,124.04,123.97,39294.0,N.A.
3959,17:00 - 18:00,124.0,-0.03,124.03,124.04,123.99,32687.0,N.A.
3960,18:00 - 19:00,123.98,-0.02,124.0,124.01,123.95,43403.0,N.A.
3961,19:00 - 20:00,123.95,-0.03,123.98,123.99,123.93,40618.0,N.A.
3962,20:00 - 21:00,124.03,0.08,123.95,124.09,123.92,55694.0,N.A.
3963,21:00 - 22:00,124.09,0.06,124.03,124.09,124.0,49194.0,N.A.
3964,22:00 - 23:00,124.09,0.0,124.09,124.1,124.03,45045.0,N.A.
3965,23:00 - 00:00,124.07,-0.02,124.09,124.11,124.07,40730.0,N.A.
3967,00:00 - 01:00,124.0,-0.07,124.07,124.08,123.94,47037.0,N.A.
3968,01:00 - 02:00,123.94,-0.06,124.0,124.04,123.89,52366.0,N.A.
3969,02:00 - 03:00,124.01,0.07,123.94,124.03,123.89,55846.0,N.A.
3970,03:00 - 04:00,123.86,-0.15,124.01,124.07,123.8,70057.0,N.A.
3971,04:00 - 05:00,123.97,0.11,123.86,124.06,123.84,58431.0,N.A.
3972,05:00 - 06:00,123.97,0.0,123.97,124.04,123.96,53489.0,N.A.
3973,06:00 - 07:00,123.94,-0.03,123.97,124.0,123.93,49989.0,N.A.
3974,07:00 - 08:00,123.96,0.02,123.94,123.96,123.9,50730.0,N.A.
3975,08:00 - 09:00,123.98,0.02,123.96,124.03,123.92,57189.0,N.A.
3976,09:00 - 10:00,124.06,0.08,123.98,124.09,123.97,60789.0,N.A.
3977,10:00 - 11:00,123.93,-0.13,124.06,124.07,123.92,72591.0,N.A.
3978,11:00 - 12:00,124.01,0.08,123.93,124.02,123.88,63687.0,N.A.
3979,12:00 - 13:00,123.97,-0.04,124.01,124.05,123.97,46848.0,N.A.
3980,13:00 - 14:00,124.15,0.18,123.97,124.19,123.93,59160.0,N.A.
3981,14:00 - 15:00,124.34,0.19,124.15,124.34,124.15,68873.0,N.A.
3982,15:00 - 16:00,124.29,-0.05,124.34,124.4,124.28,54819.0,N.A.
3983,16:00 - 17:00,124.38,0.09,124.29,124.38,124.26,39961.0,N.A.
3984,17:00 - 18:00,124.37,-0.01,124.38,124.4,124.31,43463.0,N.A.
3985,18:00 - 19:00,124.34,-0.03,124.37,124.4,124.33,43953.0,N.A.
3986,19:00 - 20:00,124.29,-0.05,124.34,124.37,124.27,44130.0,N.A.
3987,20:00 - 21:00,124.32,0.03,124.29,124.36,124.28,55189.0,N.A.
3988,21:00 - 22:00,124.41,0.09,124.32,124.44,124.3,49926.0,N.A.
3989,22:00 - 23:00,124.4,-0.01,124.41,124.48,124.4,48279.0,N.A.
3990,23:00 - 00:00,124.43,0.03,124.4,124.45,124.39,41811.0,N.A.
3992,00:00 - 01:00,124.39,-0.04,124.43,124.46,124.35,42321.0,N.A.
3993,01:00 - 02:00,124.33,-0.06,124.39,124.4,124.32,47195.0,N.A.
3994,02:00 - 03:00,124.38,0.05,124.33,124.43,124.33,55153.0,N.A.
3995,03:00 - 04:00,124.4,0.02,124.38,124.42,124.35,62838.0,N.A.
3996,04:00 - 05:00,124.39,-0.01,124.4,124.42,124.34,56466.0,N.A.
3997,05:00 - 06:00,124.43,0.04,124.39,124.43,124.36,50981.0,N.A.
3998,06:00 - 07:00,124.4,-0.03,124.43,124.45,124.4,49194.0,N.A.
3999,07:00 - 08:00,124.27,-0.13,124.4,124.43,124.24,57155.0,N.A.
4000,08:00 - 09:00,124.28,0.01,124.27,124.28,124.02,94039.0,N.A.
4001,09:00 - 10:00,124.69,0.41,124.28,124.69,124.27,97194.0,N.A.
4002,10:00 - 11:00,125.01,0.32,124.7,125.01,124.7,127612.0,N.A.
4003,11:00 - 12:00,124.84,-0.17,125.01,125.01,124.84,71520.0,N.A.
4004,12:00 - 13:00,124.89,0.05,124.84,124.9,124.81,53615.0,N.A.
4005,13:00 - 14:00,124.76,-0.13,124.89,124.9,124.74,54314.0,N.A.
4006,14:00 - 15:00,124.88,0.12,124.76,124.89,124.73,45376.0,N.A.
4007,15:00 - 16:00,124.87,-0.01,124.88,124.9,124.82,47220.0,N.A.
4008,16:00 - 17:00,124.87,0.0,124.87,124.9,124.84,43472.0,N.A.
4009,17:00 - 18:00,124.87,0.0,124.87,124.89,124.83,31647.0,N.A.
4010,18:00 - 19:00,124.81,-0.06,124.87,124.88,124.81,53280.0,N.A.
4011,19:00 - 20:00,124.78,-0.03,124.81,124.82,124.74,44357.0,N.A.
4012,20:00 - 21:00,124.82,0.04,124.78,124.85,124.76,59674.0,N.A.
4013,21:00 - 22:00,124.78,-0.04,124.82,124.87,124.75,54974.0,N.A.
4014,22:00 - 23:00,124.75,-0.03,124.78,124.81,124.71,45474.0,N.A.
4015,23:00 - 00:00,124.73,-0.02,124.75,124.75,124.7,39617.0,N.A.
4017,00:00 - 01:00,124.79,0.06,124.73,124.8,124.72,39340.0,N.A.
4018,01:00 - 02:00,124.75,-0.04,124.79,124.8,124.73,45880.0,N.A.
4019,02:00 - 03:00,124.82,0.07,124.75,124.82,124.72,52628.0,N.A.
4020,03:00 - 04:00,124.88,0.06,124.82,124.92,124.81,61560.0,N.A.
4021,04:00 - 05:00,124.86,-0.02,124.88,124.91,124.84,52654.0,N.A.
4022,05:00 - 06:00,124.83,-0.03,124.86,124.87,124.77,53276.0,N.A.
4023,06:00 - 07:00,124.83,0.0,124.83,124.88,124.8,50183.0,N.A.
4024,07:00 - 08:00,124.86,0.03,124.83,124.9,124.79,64237.0,N.A.
4025,08:00 - 09:00,124.92,0.06,124.86,124.96,124.83,66638.0,N.A.
4026,09:00 - 10:00,124.74,-0.18,124.92,124.93,124.72,65169.0,N.A.
4027,10:00 - 11:00,124.72,-0.02,124.74,124.82,124.72,64474.0,N.A.
4028,11:00 - 12:00,124.6,-0.12,124.72,124.73,124.57,70502.0,N.A.
4029,12:00 - 13:00,124.6,0.0,124.6,124.63,124.54,53536.0,N.A.
4030,13:00 - 14:00,124.74,0.14,124.6,124.77,124.59,46463.0,N.A.
4031,14:00 - 15:00,124.71,-0.03,124.74,124.78,124.68,41056.0,N.A.
4032,15:00 - 16:00,124.71,0.0,124.71,124.72,124.66,41834.0,N.A.
4033,16:00 - 17:00,124.74,0.03,124.71,124.74,124.71,38786.0,N.A.
4034,17:00 - 18:00,124.71,-0.03,124.74,124.74,124.71,23554.0,N.A.
4035,18:00 - 19:00,124.71,0.0,124.71,124.72,124.7,29607.0,N.A.
4036,19:00 - 20:00,124.75,0.04,124.71,124.76,124.67,30897.0,N.A.
4037,20:00 - 21:00,124.73,-0.02,124.75,124.76,124.67,41258.0,N.A.
4038,21:00 - 22:00,124.78,0.05,124.73,124.79,124.72,45046.0,N.A.
4039,22:00 - 23:00,124.79,0.01,124.78,124.81,124.75,37314.0,N.A.
4040,23:00 - 00:00,124.8,0.01,124.79,124.84,124.76,46809.0,N.A.
4042,00:00 - 01:00,124.8,0.0,124.8,124.83,124.77,40322.0,N.A.
4043,01:00 - 02:00,124.79,-0.01,124.8,124.82,124.78,37672.0,N.A.
4044,02:00 - 03:00,124.78,-0.01,124.79,124.86,124.77,48199.0,N.A.
4045,03:00 - 04:00,124.79,0.01,124.78,124.81,124.71,59337.0,N.A.
4046,04:00 - 05:00,124.78,-0.01,124.79,124.82,124.75,55468.0,N.A.
4047,05:00 - 06:00,124.73,-0.05,124.78,124.78,124.72,50258.0,N.A.
4048,06:00 - 07:00,124.74,0.01,124.73,124.75,124.7,47493.0,N.A.
4049,07:00 - 08:00,124.69,-0.05,124.74,124.74,124.64,52638.0,N.A.
4050,08:00 - 09:00,125.02,0.33,124.69,125.07,124.35,110679.0,N.A.
4051,09:00 - 10:00,124.8,-0.22,125.02,125.02,124.71,107386.0,N.A.
4052,10:00 - 11:00,124.31,-0.49,124.8,124.8,124.22,116055.0,N.A.
4053,11:00 - 12:00,124.29,-0.02,124.31,124.37,124.1,98416.0,N.A.
4054,12:00 - 13:00,124.26,-0.03,124.29,124.29,124.19,57863.0,N.A.
4055,13:00 - 14:00,124.17,-0.09,124.26,124.28,124.13,49586.0,N.A.
4056,14:00 - 15:00,124.16,-0.01,124.17,124.19,124.12,45805.0,N.A.
4057,15:00 - 16:00,124.22,0.06,124.16,124.22,124.13,44282.0,N.A.
4058,16:00 - 17:00,124.24,0.02,124.22,124.25,124.19,42118.0,N.A.
4060,14:00 - 15:00,124.16,-0.08,124.16,124.16,124.16,3.0,N.A.
4061,15:00 - 16:00,124.17,0.01,124.16,124.24,124.12,6559.0,N.A.
4062,16:00 - 17:00,124.17,0.0,124.17,124.18,124.14,6704.0,N.A.
4063,17:00 - 18:00,124.22,0.05,124.17,124.23,124.15,18667.0,N.A.
4064,18:00 - 19:00,124.28,0.06,124.22,124.32,124.22,31985.0,N.A.
4065,19:00 - 20:00,124.34,0.06,124.28,124.34,124.28,30547.0,N.A.
4066,20:00 - 21:00,124.39,0.05,124.34,124.42,124.32,44973.0,N.A.
4067,21:00 - 22:00,124.31,-0.08,124.39,124.41,124.28,43460.0,N.A.
4068,22:00 - 23:00,124.34,0.03,124.31,124.36,124.31,36399.0,N.A.
4069,23:00 - 00:00,124.38,0.04,124.34,124.4,124.34,33255.0,N.A.
4071,00:00 - 01:00,124.39,0.01,124.38,124.4,124.36,40874.0,N.A.
4072,01:00 - 02:00,124.39,0.0,124.39,124.41,124.37,40892.0,N.A.
4073,02:00 - 03:00,124.47,0.08,124.39,124.5,124.38,47362.0,N.A.
4074,03:00 - 04:00,124.51,0.04,124.47,124.52,124.42,67492.0,N.A.
4075,04:00 - 05:00,124.68,0.17,124.51,124.71,124.44,66677.0,N.A.
4076,05:00 - 06:00,124.73,0.05,124.68,124.74,124.65,49863.0,N.A.
4077,06:00 - 07:00,124.74,0.01,124.73,124.78,124.69,51549.0,N.A.
4078,07:00 - 08:00,124.64,-0.1,124.74,124.77,124.59,60119.0,N.A.
4079,08:00 - 09:00,124.68,0.04,124.64,124.73,124.63,58041.0,N.A.
4080,09:00 - 10:00,124.63,-0.05,124.68,124.72,124.61,63946.0,N.A.
4081,10:00 - 11:00,124.52,-0.11,124.63,124.71,124.51,69774.0,N.A.
4082,11:00 - 12:00,124.56,0.04,124.52,124.59,124.5,58135.0,N.A.
4083,12:00 - 13:00,124.57,0.01,124.56,124.62,124.51,56675.0,N.A.
4084,13:00 - 14:00,124.58,0.01,124.57,124.6,124.45,46710.0,N.A.
4085,14:00 - 15:00,124.62,0.04,124.58,124.63,124.56,42397.0,N.A.
4086,15:00 - 16:00,124.59,-0.03,124.62,124.63,124.56,40836.0,N.A.
4087,16:00 - 17:00,124.63,0.04,124.59,124.64,124.55,40903.0,N.A.
4088,17:00 - 18:00,124.58,-0.05,124.63,124.63,124.57,35692.0,N.A.
4089,18:00 - 19:00,124.55,-0.03,124.58,124.59,124.54,47232.0,N.A.
4090,19:00 - 20:00,124.63,0.08,124.55,124.64,124.52,36173.0,N.A.
4091,20:00 - 21:00,124.61,-0.02,124.63,124.66,124.59,46226.0,N.A.
4092,21:00 - 22:00,124.86,0.25,124.61,124.89,124.61,81100.0,N.A.
4093,22:00 - 23:00,124.73,-0.13,124.86,124.89,124.67,84131.0,N.A.
4094,23:00 - 00:00,124.71,-0.02,124.73,124.76,124.62,57713.0,N.A.
4096,00:00 - 01:00,124.73,0.02,124.71,124.73,124.6,50464.0,N.A.
4097,01:00 - 02:00,124.79,0.06,124.73,124.84,124.7,58418.0,N.A.
4098,02:00 - 03:00,124.93,0.14,124.79,124.93,124.74,68432.0,N.A.
4099,03:00 - 04:00,124.84,-0.09,124.93,125.07,124.72,94237.0,N.A.
4100,04:00 - 05:00,124.81,-0.03,124.84,124.91,124.76,75437.0,N.A.
4101,05:00 - 06:00,124.82,0.01,124.81,124.93,124.76,69618.0,N.A.
4102,06:00 - 07:00,124.95,0.13,124.82,124.98,124.76,65559.0,N.A.
4103,07:00 - 08:00,124.89,-0.06,124.95,124.98,124.84,61970.0,N.A.
4104,08:00 - 09:00,124.87,-0.02,124.89,124.97,124.78,70980.0,N.A.
4105,09:00 - 10:00,124.79,-0.08,124.87,124.91,124.72,86628.0,N.A.
4106,10:00 - 11:00,124.84,0.05,124.79,124.94,124.79,91201.0,N.A.
4107,11:00 - 12:00,124.91,0.07,124.84,124.94,124.83,69327.0,N.A.
4108,12:00 - 13:00,125.13,0.22,124.91,125.21,124.9,67351.0,N.A.
4109,13:00 - 14:00,125.12,-0.01,125.13,125.17,125.02,61744.0,N.A.
4110,14:00 - 15:00,125.17,0.05,125.12,125.17,125.11,46761.0,N.A.
4111,15:00 - 16:00,125.08,-0.09,125.17,125.17,125.04,46895.0,N.A.
4112,16:00 - 17:00,125.13,0.05,125.08,125.2,125.05,44200.0,N.A.
4113,17:00 - 18:00,125.11,-0.02,125.13,125.16,125.1,37691.0,N.A.
4114,18:00 - 19:00,125.08,-0.03,125.11,125.13,125.07,43561.0,N.A.
4115,19:00 - 20:00,125.1,0.02,125.08,125.14,125.04,44975.0,N.A.
4116,20:00 - 21:00,125.1,0.0,125.1,125.13,125.04,56695.0,N.A.
4117,21:00 - 22:00,125.19,0.09,125.1,125.24,125.08,95714.0,N.A.
4118,22:00 - 23:00,125.21,0.02,125.19,125.24,125.18,51369.0,N.A.
4119,23:00 - 00:00,125.24,0.03,125.21,125.26,125.17,46593.0,N.A.
4121,00:00 - 01:00,125.19,-0.05,125.24,125.28,125.18,52884.0,N.A.
4122,01:00 - 02:00,124.9,-0.29,125.19,125.23,124.9,67192.0,N.A.
4123,02:00 - 03:00,124.85,-0.05,124.9,124.95,124.8,83036.0,N.A.
4124,03:00 - 04:00,124.48,-0.37,124.85,124.85,124.32,104114.0,N.A.
4125,04:00 - 05:00,124.65,0.17,124.48,124.66,124.34,94818.0,N.A.
4126,05:00 - 06:00,124.49,-0.16,124.65,124.69,124.45,72278.0,N.A.
4127,06:00 - 07:00,124.36,-0.13,124.49,124.5,124.35,70990.0,N.A.
4128,07:00 - 08:00,124.18,-0.18,124.36,124.37,124.12,70316.0,N.A.
4129,08:00 - 09:00,124.15,-0.03,124.18,124.22,123.93,86490.0,N.A.
4130,09:00 - 10:00,124.01,-0.14,124.15,124.27,124.0,83803.0,N.A.
4131,10:00 - 11:00,123.86,-0.15,124.01,124.08,123.84,98602.0,N.A.
4132,11:00 - 12:00,123.88,0.02,123.86,123.93,123.82,81356.0,N.A.
4133,12:00 - 13:00,123.96,0.08,123.88,123.99,123.79,71582.0,N.A.
4134,13:00 - 14:00,124.14,0.18,123.96,124.17,123.93,63563.0,N.A.
4135,14:00 - 15:00,124.16,0.02,124.14,124.26,124.1,55383.0,N.A.
4136,15:00 - 16:00,124.13,-0.03,124.16,124.25,124.13,50620.0,N.A.
4137,16:00 - 17:00,124.21,0.08,124.13,124.24,124.12,39084.0,N.A.
4138,17:00 - 18:00,124.2,-0.01,124.21,124.26,124.17,28343.0,N.A.
4139,18:00 - 19:00,124.19,-0.01,124.2,124.21,124.15,26073.0,N.A.
4140,19:00 - 20:00,124.3,0.11,124.19,124.31,124.18,43669.0,N.A.
4141,20:00 - 21:00,124.32,0.02,124.3,124.33,124.27,55743.0,N.A.
4142,21:00 - 22:00,124.38,0.06,124.32,124.39,124.07,100282.0,N.A.
4143,22:00 - 23:00,124.41,0.03,124.38,124.44,124.27,61859.0,N.A.
4144,23:00 - 00:00,124.37,-0.04,124.41,124.46,124.35,47870.0,N.A.
4146,00:00 - 01:00,124.48,0.11,124.37,124.48,124.37,43754.0,N.A.
4147,01:00 - 02:00,124.43,-0.05,124.48,124.49,124.39,44526.0,N.A.
4148,02:00 - 03:00,124.49,0.06,124.43,124.54,124.4,62225.0,N.A.
4149,03:00 - 04:00,124.59,0.1,124.49,124.59,124.49,70180.0,N.A.
4150,04:00 - 05:00,124.57,-0.02,124.59,124.59,124.51,56962.0,N.A.
4151,05:00 - 06:00,124.48,-0.09,124.57,124.59,124.47,56110.0,N.A.
4152,06:00 - 07:00,124.53,0.05,124.48,124.57,124.48,53879.0,N.A.
4153,07:00 - 08:00,124.42,-0.11,124.53,124.54,124.41,54797.0,N.A.
4154,08:00 - 09:00,124.48,0.06,124.42,124.63,124.4,95862.0,N.A.
4155,09:00 - 10:00,124.37,-0.11,124.48,124.57,124.3,91070.0,N.A.
4156,10:00 - 11:00,124.43,0.06,124.37,124.47,124.32,81222.0,N.A.
4157,11:00 - 12:00,124.32,-0.11,124.43,124.49,124.26,74407.0,N.A.
4158,12:00 - 13:00,124.41,0.09,124.32,124.44,124.32,46822.0,N.A.
4159,13:00 - 14:00,124.41,0.0,124.41,124.48,124.36,50402.0,N.A.
4160,14:00 - 15:00,124.43,0.02,124.41,124.45,124.37,44495.0,N.A.
4161,15:00 - 16:00,124.41,-0.02,124.43,124.49,124.38,47576.0,N.A.
4162,16:00 - 17:00,124.43,0.02,124.41,124.46,124.35,43306.0,N.A.
4163,17:00 - 18:00,124.41,-0.02,124.43,124.45,124.39,29632.0,N.A.
4164,18:00 - 19:00,124.42,0.01,124.41,124.45,124.41,47762.0,N.A.
