Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
03:00 - 04:00,93.35,0.12,93.23,93.41,93.19,21671,N.A.
04:00 - 05:00,93.3,-0.05,93.35,93.6,93.26,25436,N.A.
05:00 - 06:00,93.15,-0.15,93.3,93.33,93.14,20119,N.A.
06:00 - 07:00,92.86,-0.29,93.15,93.21,92.75,23250,N.A.
07:00 - 08:00,93.05,0.19,92.86,93.08,92.85,24303,N.A.
08:00 - 09:00,93.05,0,93.05,93.17,92.78,27011,N.A.
09:00 - 10:00,92.71,-0.34,93.05,93.09,92.52,28262,N.A.
10:00 - 11:00,92.82,0.11,92.71,92.93,92.57,25831,N.A.
11:00 - 12:00,92.8,-0.02,92.82,92.86,92.64,24891,N.A.
12:00 - 13:00,93.07,0.27,92.79,93.09,92.78,19131,N.A.
13:00 - 14:00,92.98,-0.09,93.07,93.1,92.91,16235,N.A.
14:00 - 15:00,93.03,0.05,92.98,93.09,92.9,14985,N.A.
15:00 - 16:00,92.94,-0.09,93.03,93.05,92.83,15976,N.A.
16:00 - 17:00,92.99,0.05,92.94,93.03,92.93,9227,N.A.
17:00 - 18:00,92.98,-0.01,92.99,93.01,92.93,6056,N.A.
18:00 - 19:00,93.07,0.09,92.98,93.13,92.98,10170,N.A.
19:00 - 20:00,93.16,0.09,93.07,93.19,93,10474,N.A.
20:00 - 21:00,93.16,0,93.16,93.19,92.99,18955,N.A.
21:00 - 22:00,92.89,-0.27,93.15,93.16,92.83,18765,N.A.
22:00 - 23:00,92.88,-0.01,92.89,92.94,92.77,15435,N.A.
23:00 - 00:00,92.93,0.05,92.88,92.96,92.85,14216,N.A.
10JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,93.01,0.08,92.93,93.07,92.89,14936,N.A.
01:00 - 02:00,92.98,-0.03,93.01,93.04,92.96,14986,N.A.
02:00 - 03:00,92.63,-0.35,92.98,92.99,92.56,21716,N.A.
03:00 - 04:00,92.73,0.1,92.63,92.76,92.48,23411,N.A.
04:00 - 05:00,92.72,-0.01,92.73,92.9,92.62,22452,N.A.
05:00 - 06:00,92.67,-0.05,92.72,92.75,92.59,19852,N.A.
06:00 - 07:00,92.75,0.08,92.67,92.78,92.57,18887,N.A.
07:00 - 08:00,92.37,-0.38,92.75,92.84,92.31,22473,N.A.
08:00 - 09:00,92.35,-0.02,92.37,92.47,91.99,30141,N.A.
09:00 - 10:00,92.43,0.08,92.34,92.58,92.16,26768,N.A.
10:00 - 11:00,92.23,-0.2,92.43,92.47,92.17,29558,N.A.
11:00 - 12:00,92.35,0.12,92.23,92.38,91.79,28844,N.A.
12:00 - 13:00,92.35,0,92.35,92.45,92.28,16316,N.A.
13:00 - 14:00,92.43,0.08,92.35,92.45,92.24,13250,N.A.
14:00 - 15:00,92.33,-0.1,92.43,92.45,92.31,12320,N.A.
15:00 - 16:00,92.41,0.08,92.33,92.43,92.3,10000,N.A.
16:00 - 17:00,92.54,0.13,92.41,92.58,92.38,6846,N.A.
12JUL2009_00:00:00.000,,,,,,,
14:00 - 15:00,92.43,-0.11,92.43,92.43,92.43,5,N.A.
15:00 - 16:00,92.5,0.07,92.46,92.53,92.41,99,N.A.
16:00 - 17:00,92.38,-0.12,92.5,92.53,92.36,616,N.A.
17:00 - 18:00,92.44,0.06,92.36,92.44,92.36,2420,N.A.
18:00 - 19:00,92.41,-0.03,92.44,92.52,92.36,8175,N.A.
19:00 - 20:00,92.47,0.06,92.41,92.47,92.36,9896,N.A.
20:00 - 21:00,92.9,0.43,92.47,92.95,92.47,17890,N.A.
21:00 - 22:00,92.69,-0.21,92.9,92.91,92.66,16937,N.A.
22:00 - 23:00,92.52,-0.17,92.69,92.74,92.49,17882,N.A.
23:00 - 00:00,92.46,-0.06,92.52,92.62,92.44,16162,N.A.
13JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,92.49,0.03,92.46,92.68,92.4,17556,N.A.
01:00 - 02:00,92.24,-0.25,92.49,92.49,92.22,17953,N.A.
02:00 - 03:00,92.24,0,92.24,92.29,92.05,23148,N.A.
03:00 - 04:00,92.41,0.17,92.24,92.49,92.11,21073,N.A.
04:00 - 05:00,92.26,-0.15,92.41,92.53,92.26,20995,N.A.
05:00 - 06:00,91.96,-0.3,92.26,92.37,91.74,24055,N.A.
06:00 - 07:00,92.15,0.19,91.96,92.34,91.92,24485,N.A.
07:00 - 08:00,92.11,-0.04,92.15,92.21,92.03,18808,N.A.
08:00 - 09:00,92.46,0.35,92.11,92.59,92.11,24020,N.A.
09:00 - 10:00,92.28,-0.18,92.46,92.5,92.27,24460,N.A.
10:00 - 11:00,92.56,0.28,92.28,92.61,92.14,25981,N.A.
11:00 - 12:00,92.75,0.19,92.56,92.75,92.45,21834,N.A.
12:00 - 13:00,92.58,-0.17,92.75,92.84,92.51,17249,N.A.
13:00 - 14:00,92.64,0.06,92.57,92.71,92.54,14197,N.A.
14:00 - 15:00,92.88,0.24,92.64,92.93,92.57,16254,N.A.
15:00 - 16:00,92.92,0.04,92.88,93.03,92.74,17905,N.A.
16:00 - 17:00,92.97,0.05,92.92,92.99,92.82,12141,N.A.
17:00 - 18:00,93.02,0.05,92.97,93.03,92.9,7263,N.A.
18:00 - 19:00,93.04,0.02,93.02,93.14,93.02,10357,N.A.
19:00 - 20:00,93.1,0.06,93.04,93.16,92.89,15514,N.A.
20:00 - 21:00,93.01,-0.09,93.1,93.1,92.91,18216,N.A.
21:00 - 22:00,92.97,-0.04,93.01,93.02,92.82,16717,N.A.
22:00 - 23:00,92.95,-0.02,92.97,92.98,92.87,11561,N.A.
23:00 - 00:00,93.07,0.12,92.95,93.09,92.95,10711,N.A.
14JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,93.18,0.11,93.07,93.22,93.02,13372,N.A.
01:00 - 02:00,93.25,0.07,93.18,93.32,93.17,16256,N.A.
02:00 - 03:00,93,-0.25,93.25,93.33,93,21240,N.A.
03:00 - 04:00,93.07,0.07,93,93.08,92.84,20654,N.A.
04:00 - 05:00,93.09,0.02,93.07,93.21,93.03,19944,N.A.
05:00 - 06:00,93.13,0.04,93.09,93.27,93,19802,N.A.
06:00 - 07:00,93.13,0,93.13,93.19,93.02,16385,N.A.
07:00 - 08:00,93.26,0.13,93.13,93.37,93.02,18648,N.A.
08:00 - 09:00,93.03,-0.23,93.26,93.35,93.02,28911,N.A.
09:00 - 10:00,93.01,-0.02,93.03,93.2,92.86,29679,N.A.
10:00 - 11:00,93,-0.01,93.01,93.13,92.72,27490,N.A.
11:00 - 12:00,93.19,0.19,93,93.27,92.97,22338,N.A.
12:00 - 13:00,93.13,-0.06,93.19,93.24,93.02,16172,N.A.
13:00 - 14:00,93.25,0.12,93.13,93.25,93.13,15455,N.A.
14:00 - 15:00,93.29,0.04,93.25,93.32,93.13,15521,N.A.
15:00 - 16:00,93.38,0.09,93.29,93.49,93.22,16786,N.A.
16:00 - 17:00,93.5,0.12,93.38,93.77,93.3,16925,N.A.
17:00 - 18:00,93.62,0.12,93.5,93.63,93.45,10103,N.A.
18:00 - 19:00,93.44,-0.18,93.62,93.64,93.41,10719,N.A.
19:00 - 20:00,93.65,0.21,93.44,93.66,93.4,10775,N.A.
20:00 - 21:00,93.61,-0.04,93.65,93.65,93.5,15453,N.A.
21:00 - 22:00,93.59,-0.02,93.61,93.61,93.44,15571,N.A.
22:00 - 23:00,93.48,-0.11,93.59,93.6,93.48,10895,N.A.
23:00 - 00:00,93.57,0.09,93.49,93.6,93.47,9958,N.A.
15JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,93.57,0,93.57,93.6,93.51,12020,N.A.
01:00 - 02:00,93.57,0,93.57,93.59,93.49,13249,N.A.
02:00 - 03:00,93.38,-0.19,93.57,93.64,93.26,23305,N.A.
03:00 - 04:00,93.48,0.1,93.38,93.48,93.31,17890,N.A.
04:00 - 05:00,93.7,0.22,93.48,93.75,93.48,22312,N.A.
05:00 - 06:00,93.6,-0.1,93.7,93.71,93.53,17030,N.A.
06:00 - 07:00,93.53,-0.07,93.6,93.63,93.51,16759,N.A.
07:00 - 08:00,93.47,-0.06,93.53,93.55,93.41,18979,N.A.
08:00 - 09:00,93.45,-0.02,93.47,93.66,93.37,22798,N.A.
09:00 - 10:00,93.56,0.11,93.45,93.58,93.43,23008,N.A.
10:00 - 11:00,93.87,0.31,93.56,93.97,93.55,25930,N.A.
11:00 - 12:00,94.1,0.23,93.87,94.15,93.85,20903,N.A.
12:00 - 13:00,94.32,0.22,94.1,94.34,94.09,14702,N.A.
13:00 - 14:00,94.41,0.09,94.32,94.44,94.19,14087,N.A.
14:00 - 15:00,94.39,-0.02,94.41,94.46,94.22,18298,N.A.
15:00 - 16:00,94.35,-0.04,94.39,94.43,94.28,13638,N.A.
16:00 - 17:00,94.23,-0.12,94.35,94.35,94.22,9033,N.A.
17:00 - 18:00,94.24,0.01,94.22,94.36,94.22,6473,N.A.
18:00 - 19:00,94.21,-0.03,94.24,94.25,94.08,11556,N.A.
19:00 - 20:00,94.3,0.09,94.2,94.35,94.09,13810,N.A.
20:00 - 21:00,94.33,0.03,94.3,94.45,94.25,16513,N.A.
21:00 - 22:00,94.22,-0.11,94.33,94.36,94.1,15792,N.A.
22:00 - 23:00,94.13,-0.09,94.22,94.22,94.03,15160,N.A.
23:00 - 00:00,94.07,-0.06,94.13,94.19,94.03,13051,N.A.
16JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,93.9,-0.17,94.07,94.07,93.86,15798,N.A.
01:00 - 02:00,93.86,-0.04,93.9,93.91,93.79,17759,N.A.
02:00 - 03:00,93.91,0.05,93.86,94.09,93.86,20836,N.A.
03:00 - 04:00,93.76,-0.15,93.91,93.91,93.72,23618,N.A.
04:00 - 05:00,93.68,-0.08,93.76,93.79,93.53,22803,N.A.
05:00 - 06:00,93.73,0.05,93.68,93.75,93.58,17960,N.A.
06:00 - 07:00,93.86,0.13,93.73,94.1,93.61,23732,N.A.
07:00 - 08:00,93.74,-0.12,93.86,93.96,93.74,20217,N.A.
08:00 - 09:00,93.74,0,93.74,94.08,93.65,26141,N.A.
09:00 - 10:00,93.65,-0.09,93.74,93.78,93.37,28368,N.A.
10:00 - 11:00,93.63,-0.02,93.64,93.64,93.27,29195,N.A.
11:00 - 12:00,93.59,-0.04,93.63,93.65,93.49,22991,N.A.
12:00 - 13:00,93.61,0.02,93.59,93.67,93.53,14338,N.A.
13:00 - 14:00,93.68,0.07,93.61,93.71,93.55,12836,N.A.
14:00 - 15:00,93.74,0.06,93.68,93.77,93.59,14413,N.A.
15:00 - 16:00,93.79,0.05,93.74,93.82,93.64,11820,N.A.
16:00 - 17:00,93.93,0.14,93.79,93.96,93.74,11715,N.A.
17:00 - 18:00,93.77,-0.16,93.93,93.93,93.74,5616,N.A.
18:00 - 19:00,93.79,0.02,93.77,93.84,93.71,7412,N.A.
19:00 - 20:00,93.71,-0.08,93.79,93.79,93.7,7431,N.A.
20:00 - 21:00,93.79,0.08,93.71,93.9,93.7,14373,N.A.
21:00 - 22:00,93.63,-0.16,93.79,93.81,93.48,19123,N.A.
22:00 - 23:00,93.68,0.05,93.63,93.7,93.56,13377,N.A.
23:00 - 00:00,93.61,-0.07,93.68,93.7,93.55,12136,N.A.
17JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,93.68,0.07,93.61,93.69,93.57,11848,N.A.
01:00 - 02:00,93.73,0.05,93.68,93.76,93.64,13329,N.A.
02:00 - 03:00,93.64,-0.09,93.73,93.78,93.59,20262,N.A.
03:00 - 04:00,93.69,0.05,93.64,93.8,93.57,20774,N.A.
04:00 - 05:00,93.72,0.03,93.68,93.76,93.57,20670,N.A.
05:00 - 06:00,93.8,0.08,93.72,93.83,93.71,16806,N.A.
06:00 - 07:00,93.79,-0.01,93.8,93.89,93.78,14183,N.A.
07:00 - 08:00,93.71,-0.08,93.79,93.83,93.62,19160,N.A.
08:00 - 09:00,93.97,0.26,93.71,93.98,93.67,27260,N.A.
09:00 - 10:00,94.07,0.1,93.97,94.21,93.94,30355,N.A.
10:00 - 11:00,94.09,0.02,94.07,94.17,94,27893,N.A.
11:00 - 12:00,94.09,0,94.09,94.12,93.98,20742,N.A.
12:00 - 13:00,94.05,-0.04,94.09,94.13,94.01,11818,N.A.
13:00 - 14:00,94.21,0.16,94.05,94.34,94.02,13129,N.A.
14:00 - 15:00,94.26,0.05,94.21,94.37,94.13,13023,N.A.
15:00 - 16:00,94.35,0.09,94.26,94.35,94.2,11095,N.A.
16:00 - 17:00,94.19,-0.16,94.35,94.38,94.19,6200,N.A.
19JUL2009_00:00:00.000,,,,,,,
14:00 - 15:00,94.26,0.07,94.26,94.26,94.26,11,N.A.
15:00 - 16:00,94.26,0,94.27,94.33,94.2,138,N.A.
16:00 - 17:00,94.26,0,94.26,94.3,94.22,115,N.A.
17:00 - 18:00,94.31,0.05,94.26,94.35,94.16,2108,N.A.
18:00 - 19:00,94.25,-0.06,94.31,94.33,94.19,5706,N.A.
19:00 - 20:00,94.36,0.11,94.25,94.39,94.18,8755,N.A.
20:00 - 21:00,94.45,0.09,94.36,94.56,94.34,10981,N.A.
21:00 - 22:00,94.47,0.02,94.45,94.54,94.4,12338,N.A.
22:00 - 23:00,94.63,0.16,94.47,94.64,94.46,10296,N.A.
23:00 - 00:00,94.65,0.02,94.63,94.69,94.57,9241,N.A.
20JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,94.65,0,94.65,94.67,94.63,6293,N.A.
01:00 - 02:00,94.63,-0.02,94.65,94.7,94.56,8905,N.A.
02:00 - 03:00,94.71,0.08,94.63,94.79,94.63,16690,N.A.
03:00 - 04:00,94.54,-0.17,94.71,94.74,94.54,20336,N.A.
04:00 - 05:00,94.46,-0.08,94.54,94.63,94.41,18149,N.A.
05:00 - 06:00,94.46,0,94.46,94.51,94.38,14151,N.A.
06:00 - 07:00,94.51,0.05,94.46,94.67,94.45,15482,N.A.
07:00 - 08:00,94.49,-0.02,94.51,94.64,94.44,15371,N.A.
08:00 - 09:00,94.46,-0.03,94.49,94.61,94.44,18086,N.A.
09:00 - 10:00,94.55,0.09,94.46,94.57,94.45,20788,N.A.
10:00 - 11:00,94.54,-0.01,94.55,94.64,94.39,25831,N.A.
11:00 - 12:00,94.53,-0.01,94.54,94.58,94.48,16222,N.A.
12:00 - 13:00,94.35,-0.18,94.53,94.55,94.27,12189,N.A.
13:00 - 14:00,94.24,-0.11,94.35,94.36,94.15,15055,N.A.
14:00 - 15:00,94.22,-0.02,94.24,94.32,94.13,13696,N.A.
15:00 - 16:00,94.29,0.07,94.22,94.31,94.18,12189,N.A.
16:00 - 17:00,94.19,-0.1,94.29,94.29,94.18,7545,N.A.
17:00 - 18:00,94.2,0.01,94.19,94.28,94.18,5266,N.A.
18:00 - 19:00,94.11,-0.09,94.2,94.22,93.95,11786,N.A.
19:00 - 20:00,94.16,0.05,94.11,94.22,94.07,9797,N.A.
20:00 - 21:00,93.97,-0.19,94.16,94.17,93.96,13465,N.A.
21:00 - 22:00,93.84,-0.13,93.97,94.03,93.79,15165,N.A.
22:00 - 23:00,93.84,0,93.84,93.88,93.76,10828,N.A.
23:00 - 00:00,93.9,0.06,93.84,93.93,93.8,9234,N.A.
21JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,93.87,-0.03,93.9,93.98,93.85,9536,N.A.
01:00 - 02:00,94,0.13,93.87,94.03,93.86,12329,N.A.
02:00 - 03:00,94.01,0.01,94,94.1,93.9,17416,N.A.
03:00 - 04:00,94.07,0.06,94.01,94.09,93.86,20639,N.A.
04:00 - 05:00,94.22,0.15,94.07,94.26,94.06,19905,N.A.
05:00 - 06:00,94.24,0.02,94.22,94.27,94.12,16130,N.A.
06:00 - 07:00,94.26,0.02,94.24,94.33,94.16,14414,N.A.
07:00 - 08:00,94.29,0.03,94.26,94.33,94.18,17660,N.A.
08:00 - 09:00,94.29,0,94.29,94.39,94.22,21525,N.A.
09:00 - 10:00,94.07,-0.22,94.3,94.37,93.97,27534,N.A.
10:00 - 11:00,93.65,-0.42,94.07,94.09,93.62,35665,N.A.
11:00 - 12:00,93.37,-0.28,93.65,93.76,93.29,26903,N.A.
12:00 - 13:00,93.46,0.09,93.37,93.47,93.33,17395,N.A.
13:00 - 14:00,93.54,0.08,93.46,93.59,93.46,13093,N.A.
14:00 - 15:00,93.63,0.09,93.54,93.64,93.52,12921,N.A.
15:00 - 16:00,93.7,0.07,93.63,93.71,93.59,10177,N.A.
16:00 - 17:00,93.74,0.04,93.7,93.78,93.63,10094,N.A.
17:00 - 18:00,93.65,-0.09,93.74,93.81,93.61,5642,N.A.
18:00 - 19:00,93.7,0.05,93.65,93.72,93.55,7599,N.A.
19:00 - 20:00,93.55,-0.15,93.7,93.74,93.53,9255,N.A.
20:00 - 21:00,93.53,-0.02,93.55,93.56,93.4,14408,N.A.
21:00 - 22:00,93.62,0.09,93.53,93.63,93.43,14158,N.A.
22:00 - 23:00,93.53,-0.09,93.62,93.66,93.53,10696,N.A.
23:00 - 00:00,93.62,0.09,93.53,93.66,93.53,9717,N.A.
22JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,93.68,0.06,93.62,93.72,93.62,8584,N.A.
01:00 - 02:00,93.62,-0.06,93.68,93.71,93.6,11715,N.A.
02:00 - 03:00,93.72,0.1,93.62,93.76,93.56,16996,N.A.
03:00 - 04:00,93.56,-0.16,93.72,93.75,93.54,18362,N.A.
04:00 - 05:00,93.45,-0.11,93.56,93.6,93.24,22590,N.A.
05:00 - 06:00,93.54,0.09,93.45,93.57,93.4,16850,N.A.
06:00 - 07:00,93.44,-0.1,93.54,93.64,93.34,17461,N.A.
07:00 - 08:00,93.48,0.04,93.44,93.52,93.39,17640,N.A.
08:00 - 09:00,93.26,-0.22,93.48,93.54,93.1,27651,N.A.
09:00 - 10:00,93.63,0.37,93.26,93.64,93.26,25970,N.A.
10:00 - 11:00,93.68,0.05,93.63,93.71,93.49,30129,N.A.
11:00 - 12:00,93.77,0.09,93.68,93.87,93.64,25662,N.A.
12:00 - 13:00,93.68,-0.09,93.77,93.79,93.63,15214,N.A.
13:00 - 14:00,93.66,-0.02,93.68,93.76,93.54,13891,N.A.
14:00 - 15:00,93.58,-0.08,93.66,93.7,93.56,12993,N.A.
15:00 - 16:00,93.51,-0.07,93.58,93.62,93.46,10898,N.A.
16:00 - 17:00,93.68,0.17,93.51,93.68,93.45,6648,N.A.
17:00 - 18:00,93.59,-0.09,93.68,93.68,93.56,3846,N.A.
18:00 - 19:00,93.6,0.01,93.59,93.63,93.54,5489,N.A.
19:00 - 20:00,93.58,-0.02,93.6,93.6,93.53,6937,N.A.
20:00 - 21:00,93.72,0.14,93.58,93.73,93.58,11732,N.A.
21:00 - 22:00,94.02,0.3,93.72,94.05,93.66,14595,N.A.
22:00 - 23:00,94.27,0.25,94.02,94.31,94.02,15981,N.A.
23:00 - 00:00,94.18,-0.09,94.27,94.32,94.11,13449,N.A.
23JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,94.18,0,94.18,94.21,94.1,10743,N.A.
01:00 - 02:00,94.18,0,94.18,94.25,94.16,14039,N.A.
02:00 - 03:00,94.32,0.14,94.18,94.41,94.18,20629,N.A.
03:00 - 04:00,94.36,0.04,94.32,94.43,94.21,21454,N.A.
04:00 - 05:00,94.36,0,94.36,94.39,94.25,20071,N.A.
05:00 - 06:00,94.47,0.11,94.36,94.54,94.36,19140,N.A.
06:00 - 07:00,94.4,-0.07,94.47,94.54,94.34,17188,N.A.
07:00 - 08:00,94.36,-0.04,94.4,94.46,94.31,16068,N.A.
08:00 - 09:00,94.44,0.08,94.36,94.52,94.31,22718,N.A.
09:00 - 10:00,94.87,0.43,94.44,94.88,94.42,29715,N.A.
10:00 - 11:00,94.83,-0.04,94.87,94.98,94.76,29277,N.A.
11:00 - 12:00,94.76,-0.07,94.83,94.94,94.74,22273,N.A.
12:00 - 13:00,94.95,0.19,94.76,95.05,94.73,16701,N.A.
13:00 - 14:00,95.17,0.22,94.95,95.3,94.87,18091,N.A.
14:00 - 15:00,95.13,-0.04,95.17,95.25,95.11,11399,N.A.
15:00 - 16:00,95.05,-0.08,95.13,95.16,95.04,10689,N.A.
16:00 - 17:00,94.92,-0.13,95.05,95.14,94.92,15154,N.A.
17:00 - 18:00,95.02,0.1,94.92,95.08,94.91,7255,N.A.
18:00 - 19:00,95.14,0.12,95.02,95.16,95,10956,N.A.
19:00 - 20:00,94.97,-0.17,95.14,95.14,94.94,11657,N.A.
20:00 - 21:00,94.85,-0.12,94.97,94.99,94.81,16163,N.A.
21:00 - 22:00,94.7,-0.15,94.86,94.86,94.63,17898,N.A.
22:00 - 23:00,94.68,-0.02,94.7,94.74,94.63,13148,N.A.
23:00 - 00:00,94.62,-0.06,94.68,94.71,94.6,10687,N.A.
24JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,94.83,0.21,94.62,94.83,94.62,11552,N.A.
01:00 - 02:00,94.83,0,94.83,94.91,94.74,13950,N.A.
02:00 - 03:00,94.76,-0.07,94.83,94.83,94.67,19225,N.A.
03:00 - 04:00,94.83,0.07,94.76,94.88,94.62,22003,N.A.
04:00 - 05:00,94.85,0.02,94.83,95.03,94.79,23220,N.A.
05:00 - 06:00,94.96,0.11,94.85,95.01,94.82,18959,N.A.
06:00 - 07:00,94.84,-0.12,94.96,94.97,94.81,15896,N.A.
07:00 - 08:00,94.85,0.01,94.84,94.89,94.71,17497,N.A.
08:00 - 09:00,94.83,-0.02,94.85,94.89,94.78,21426,N.A.
09:00 - 10:00,94.81,-0.02,94.83,94.97,94.79,22567,N.A.
10:00 - 11:00,94.7,-0.11,94.81,94.84,94.7,23587,N.A.
11:00 - 12:00,94.86,0.16,94.7,94.87,94.7,16223,N.A.
12:00 - 13:00,94.84,-0.02,94.86,94.87,94.74,12479,N.A.
13:00 - 14:00,94.79,-0.05,94.84,94.88,94.76,9923,N.A.
14:00 - 15:00,94.72,-0.07,94.79,94.81,94.72,8984,N.A.
15:00 - 16:00,94.75,0.03,94.72,94.77,94.67,8726,N.A.
16:00 - 17:00,94.79,0.04,94.75,94.86,94.71,5818,N.A.
26JUL2009_00:00:00.000,,,,,,,
15:00 - 16:00,94.87,0.08,94.78,94.91,94.72,525,N.A.
16:00 - 17:00,94.87,0,94.88,94.92,94.84,251,N.A.
17:00 - 18:00,94.75,-0.12,94.88,94.91,94.68,2568,N.A.
18:00 - 19:00,94.74,-0.01,94.75,94.83,94.68,6758,N.A.
19:00 - 20:00,94.72,-0.02,94.74,94.83,94.69,7203,N.A.
20:00 - 21:00,94.84,0.12,94.72,94.9,94.69,13508,N.A.
21:00 - 22:00,94.74,-0.1,94.84,94.87,94.71,10280,N.A.
22:00 - 23:00,94.77,0.03,94.74,94.77,94.7,10066,N.A.
23:00 - 00:00,94.85,0.08,94.77,94.9,94.76,11447,N.A.
27JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,94.81,-0.04,94.85,94.87,94.78,10542,N.A.
01:00 - 02:00,94.79,-0.02,94.81,94.83,94.74,11747,N.A.
02:00 - 03:00,94.95,0.16,94.79,94.98,94.77,19022,N.A.
03:00 - 04:00,95,0.05,94.95,95.06,94.91,19379,N.A.
04:00 - 05:00,95.15,0.15,95,95.18,94.99,21263,N.A.
05:00 - 06:00,95.13,-0.02,95.15,95.19,95.05,19255,N.A.
06:00 - 07:00,95.14,0.01,95.13,95.21,95.1,18103,N.A.
07:00 - 08:00,95.07,-0.07,95.14,95.18,95.04,18735,N.A.
08:00 - 09:00,95.1,0.03,95.07,95.23,95,22113,N.A.
09:00 - 10:00,95.19,0.09,95.1,95.22,95.06,23506,N.A.
10:00 - 11:00,95.32,0.13,95.2,95.38,95.19,24931,N.A.
11:00 - 12:00,95.33,0.01,95.32,95.38,95.28,18676,N.A.
12:00 - 13:00,95.27,-0.06,95.33,95.38,95.22,13967,N.A.
13:00 - 14:00,95.19,-0.08,95.27,95.31,95.11,12690,N.A.
14:00 - 15:00,95.21,0.02,95.19,95.22,95.1,11515,N.A.
15:00 - 16:00,95.18,-0.03,95.21,95.27,95.16,9693,N.A.
16:00 - 17:00,95.18,0,95.18,95.25,95.14,6785,N.A.
17:00 - 18:00,95.2,0.02,95.18,95.23,95.17,5026,N.A.
18:00 - 19:00,95.21,0.01,95.2,95.22,95.13,7135,N.A.
19:00 - 20:00,95.18,-0.03,95.21,95.27,95.16,9307,N.A.
20:00 - 21:00,95.03,-0.15,95.18,95.18,94.98,16178,N.A.
21:00 - 22:00,95.06,0.03,95.03,95.08,94.99,13209,N.A.
22:00 - 23:00,95.02,-0.04,95.06,95.06,94.93,13466,N.A.
23:00 - 00:00,95.04,0.02,95.02,95.12,95,12662,N.A.
28JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,95.04,0,95.04,95.13,95,12820,N.A.
01:00 - 02:00,95.14,0.1,95.04,95.17,95.04,15718,N.A.
02:00 - 03:00,95.13,-0.01,95.14,95.18,95.05,19687,N.A.
03:00 - 04:00,95.17,0.04,95.13,95.17,95.03,21755,N.A.
04:00 - 05:00,94.9,-0.27,95.17,95.18,94.83,22727,N.A.
05:00 - 06:00,94.76,-0.14,94.9,94.93,94.51,23392,N.A.
06:00 - 07:00,94.75,-0.01,94.76,94.81,94.65,15913,N.A.
07:00 - 08:00,94.53,-0.22,94.75,94.81,94.39,21768,N.A.
08:00 - 09:00,94.67,0.14,94.53,94.71,94.52,22650,N.A.
09:00 - 10:00,94.76,0.09,94.67,94.81,94.56,25548,N.A.
10:00 - 11:00,94.53,-0.23,94.76,94.77,94.42,27779,N.A.
11:00 - 12:00,94.16,-0.37,94.53,94.57,94.05,28023,N.A.
12:00 - 13:00,94.11,-0.05,94.16,94.26,94.05,16511,N.A.
13:00 - 14:00,94.5,0.39,94.11,94.52,94.11,16564,N.A.
14:00 - 15:00,94.54,0.04,94.5,94.57,94.4,16335,N.A.
15:00 - 16:00,94.57,0.03,94.54,94.6,94.45,14581,N.A.
16:00 - 17:00,94.55,-0.02,94.57,94.71,94.54,7726,N.A.
17:00 - 18:00,94.51,-0.04,94.54,94.57,94.43,5539,N.A.
18:00 - 19:00,94.38,-0.13,94.51,94.54,94.37,8766,N.A.
19:00 - 20:00,94.43,0.05,94.38,94.47,94.33,12788,N.A.
20:00 - 21:00,94.55,0.12,94.43,94.65,94.41,17049,N.A.
21:00 - 22:00,94.45,-0.1,94.55,94.68,94.44,14540,N.A.
22:00 - 23:00,94.42,-0.03,94.45,94.52,94.38,12959,N.A.
23:00 - 00:00,94.23,-0.19,94.42,94.44,94.21,14142,N.A.
29JUL2009_00:00:00.000,,,,,,,
00:00 - 01:00,94.35,0.12,94.23,94.39,94.22,13771,N.A.
01:00 - 02:00,94.23,-0.12,94.35,94.37,94.17,17981,N.A.
02:00 - 03:00,94.11,-0.12,94.23,94.26,94.06,26833,N.A.
03:00 - 04:00,94.4,0.29,94.11,94.46,94.02,29331,N.A.
04:00 - 05:00,94.66,0.26,94.4,94.69,94.37,26278,N.A.
05:00 - 06:00,94.72,0.06,94.66,94.85,94.6,21833,N.A.
06:00 - 07:00,94.97,0.25,94.72,95.04,94.69,21270,N.A.
07:00 - 08:00,94.99,0.02,94.97,95.11,94.89,21580,N.A.
08:00 - 09:00,94.76,-0.23,94.99,95.03,94.69,24459,N.A.
09:00 - 10:00,94.98,0.22,94.76,95.08,94.61,27214,N.A.
10:00 - 11:00,95.03,0.05,94.98,95.04,94.85,26195,N.A.
11:00 - 12:00,95.14,0.11,95.03,95.18,94.92,25982,N.A.
12:00 - 13:00,95.14,0,95.14,95.22,95.04,15693,N.A.
13:00 - 14:00,95.02,-0.12,95.14,95.36,94.89,21802,N.A.
